date,name,keycode,party,state,text,text_matched_roots,text_num_matched_roots,text_num_words,text_root_ratio,caption,caption_matched_roots,caption_num_matched_roots,caption_num_words,caption_root_ratio,elite,centr,left,right,text_populism,elite_cap,centr_cap,left_cap,right_cap,cap_populism
2024/10/18,Kari Lake,DBRtf-BB-oF,Republican,Arizona,"I think we're done.  Thank you very...  Oh, I didn't give it to this lovely lady.  What's your name?  Well, I talked a little bit about it,  and we're going to start bringing down the cost of energy right away,  working on that.  Energy, we're talking about gasoline prices, bring that down.  And it takes energy to produce things, to produce foods.  It takes energy to transport food.  That's going to bring down the cost of a lot right away.  But what she wants to do will end up with Soviet-era...  Bread lines.  We will end up having food lines, and we will have empty store shelves.  The profit margin in the grocery business is actually very low.  And so it's astounding that that's her idea,  and I don't think there's anybody who supports that.  I mean, if you want to see what it looks like to live in a communist country,  it's going to look a lot like what we saw when we were kids  watching the lines of people waiting to get food.  It's a terrible idea for what she wants to do.  So we're going to work to bring prices down in a way that's more sound economics.  Anybody else have a question?  Okay, thank you everybody.  I appreciate your time today.  We're not going to do what Kamala Harris wants to do.",[],0,226,0.0,"How do we bring down the cost of food?

We can start by bringing down the cost of energy. It takes energy to produce things to produce foods. It takes energy to transport food.

Making America Energy Dominant Again will go a long way toward making it Affordable again.

These price controls that Gallego & Kamala support are Soviet. We'll end up with breadlines & empty shelves.

I'm running for Senate because I refuse to let my kids grow up in a communist country.",[],0,84,0.0,0.9464455,0.0045578964,0.007854008,0.033029575,elite,0.97297835,0.022868402,0.014004688,0.18306665,elite
2024/10/18,Sherrod Brown,DBRwGhDOrUd,Democratic,Ohio,"Bernie, use your connection.  Work on them.  Get them to change their mind, please.  Cleveland Browns.  Let's respect the great tradition of  Hey, Bernie Marino, I heard your biggest campaign donors are moving the Browns out of Cleveland.  Let's put politics aside.  I asked my opponent, Bernie Marino, to join me.  I grew up in Northeast Ohio.  I don't want the Browns to leave.  I know what it means to the city.  I know what it means to small business downtown.  I know what it means to fans.  I know what it means to workers.  So let's respect the workers.  Let's respect the city.  Jim Brown and Bobby Mitchell and Frank Ryan and Wooten and Hickerson and Shafrat  and Bernie Kosar, let's respect that tradition. For gosh sakes, stay in Cleveland.  Should be in Cleveland.",[],0,135,0.0,@Berniemorenoforohio should call on the Haslams to keep the @ClevelandBrowns where they belong — in Cleveland.,[],0,16,0.0,0.0945001,0.83081347,0.012813485,0.0075146304,centr,0.009403493,0.005704265,0.0026113032,0.0023703757,none
2024/10/18,Sherrod Brown,DBSBWKkv3RZ,Democratic,Ohio,"to lose him elected officials in Congress.  or claiming it was too expensive and we ought to reassess this.  And our answer was...  It's never too expensive to send them to war, only too expensive to take care of them when they come back.  Our job is to represent that.",[],0,50,0.0,"Over 40,000 Ohio veterans are getting the healthcare they deserve through the Sergeant First Class Heath Robinson PACT Act.

I’ll always fight for our veterans and their families — that is our duty.",[],0,33,0.0,0.0033962473,0.027535321,0.0025113702,0.002262331,none,0.0053932364,0.9772554,0.74868137,0.03817131,centr
2024/10/19,Eric Hovde,DBSXOtjpVA5,Republican,Wisconsin,"I entered into this race because I love my country.  I love America.  We've been blessed to live in this wonderful country.  But our country's gone in the wrong direction.  You can stay with Senator Baldwin, who's been in Washington for 26 years.  Do you think you're better off than you were four years ago or even 26 years ago?  I think it's time for a change.  I promise you I will work hard on your behalf and I'd be honored to have your vote.",[],0,85,0.0,"I entered into this race for one reason: I love my country.

Wisconsin, I would be honored to have your vote",[],0,21,0.0,0.007812879,0.5975331,0.004168561,0.004392522,centr,0.0023937274,0.34087375,0.002865924,0.004500573,none
2024/10/19,Mike Rogers,DBSgARKx4xH,Republican,Michigan,"We're going to stand up for police officers who have been treated.  Yeah, you bet.  And come November, we're going to have their back.  We're going to stand up for the men and women who are serving in our military today  and are ready for a commander-in-chief.  And we will have their back.  Let's work together to do this.  We are going to stand up for Detroiters who have been neglected by the Democratic Party year in and year out.  We are going to have their back.  We are going to have the backs of every mom who is struggling,  for every girl who turns around and sees a male in their locker room.  We are going to stand up for the people who work every day.  We're going to stand up for the auto industry.  We're going to say no to EV mandates and yes to prosperity.  We, in November, are going to say we have your back.  God bless you. Get to work. Let's get it done.",[],0,169,0.0,"Police officers who have been vilified, members of our military desperate for new leadership, parents struggling to make ends meet, auto workers suffering the results of EV mandates, female athletes who want a safe space to compete, and Michiganders all across the state who deserve honest representation in Washington, DC — President Trump and I will HAVE YOUR BACK! 18 days to go, let’s get this done! ????",[],0,68,0.0,0.06032669,0.995978,0.8619308,0.065498605,centr,0.018688671,0.99709773,0.7986831,0.12442753,centr
2024/10/19,Colin Allred,DBSr2ARocLh,Democratic,Texas,"Well, I think in part they are just now, I think, recognizing the objective reality of what we've known for months in Texas,  which is that this is an incredibly close race.  But we are building a broad coalition, one that includes, of course, Democrats, yes, but also independents and Republicans.  Every single day I talk to a Texan who's telling me that they've never voted for a Democrat before,  but they're getting involved with my campaign.  I was here campaigning with Liz Cheney not long ago in Dallas.  My friend Adam Kinzinger has been helping out.  We're building a broad coalition, and it's one that I think believes in our state and also in our democracy and our Constitution.  And it's one that's going to kick Ted Cruz out of office.",[],0,132,0.0,"We’re building a broad coalition of Democrats, Independents, and yes Republicans, that will beat Ted Cruz on November 5th. Join our team.",[],0,22,0.0,0.013345344,0.49487042,0.0028873878,0.0054400433,none,0.0048959297,0.041609656,0.0020315952,0.0031875384,none
2024/10/19,Colin Allred,DBTwGVPiQC3,Democratic,Texas,"But then on January 6th, we had a shared experience that I think solidified that.  Yeah, if you told me, you know, seven years ago when I first ran for Congress that I'd be campaigning for Senate with Liz Cheney, I would have thought that something had gone horribly wrong.  And I guess you could maybe say that that is what happened.  But we were friends in the Congress and before she left.  And we were friends before January 6th.  And we've remained pretty close since then.  And I think that, you know, what her support is about is, yes, our friendship, but also that she understands that we cannot have someone who is as much of a danger to our republic as Ted Cruz still in the United States Senate.  That there are certain things that if you do when you're in public office, when you're given the high honor and privilege of representing an entire state, that if you use that high honor and privilege to undermine the foundations of our democracy, that you cannot then come back into office.  Or if you do, then you are going to continue to be a threat, but also we'll get more of that.",[],0,203,0.0,"Texans deserve leaders who put country over party. Though @liz__cheney and I may not agree on everything, we do agree that Texans can't afford six more years of a Senator who is a threat to our democracy.",[],0,37,0.0,0.0775254,0.0032073352,0.0019096595,0.0022808374,none,0.579729,0.9668472,0.017660795,0.07949816,elite
2024/10/19,Eric Hovde,DBUbTQdogUS,Republican,Wisconsin,"The one thing you have perfected in Washington is your ability to lie.  Senator Baldwin, I could care less about your personal life,  but when your partner is investing in companies that you're overseeing and you're not disclosing that,  that is an absolute conflict of interest.  Senator Baldwin goes back and votes for the deal that lifted the sanctions that funded the terrorism,  and that's why we're in this war today.  She's trying to take credit.  for doing something against fentanyl when it was Senator Tim Scott's bill.  He said Senator Baldwin offered no amendment and hadn't talked to her for two years.  Thank you, Mr.  Our country's gone in the wrong direction.  Senator Baldwin, who's been in Washington for 26 years,  do you think you're better off than you were four years ago or even 26 years ago?  I think it's time for a change.  I promise you I will work hard on your behalf and I'd be honored to have your vote.",[],0,164,0.0,"Today’s feature presentation:

Highlights from Friday night’s debate. 

Enjoy! ??",[],0,10,0.0,0.99555475,0.0074112564,0.087842524,0.03583243,elite,0.010583977,0.0034006725,0.0021831112,0.0037816006,none
2024/10/19,Bob Casey,DBUcvk4skW5,Democratic,Pennsylvania,"This is a very close race.  And the principal reason for that is...  that was set up just for him.  And that super PAC, one super PAC set up for one candidate,  has already outspent my entire campaign.  So I'd ask folks, if you want to help us beat those billionaires,  and by the way, they're out-of-state billionaires,  like the guy they're supporting,  please go to bobcasey.com.  This guy has a small group of billionaires that have funded a huge super PAC.",[],0,82,0.0,"A single super PAC funded by David McCormick’s out-of-state billionaire backers has outspent my entire campaign. 

Chip in today to help us fight to the finish:
https://secure.actblue.com/donate/casey-social?refcode=tw-20241019-rpc",[],0,27,0.0,0.8698305,0.0067989193,0.38878655,0.008013112,elite,0.96899724,0.017662788,0.9466636,0.008596,elite
2024/10/19,Dave McCormick,DBUmGZyuTCk,Republican,Pennsylvania,"He's a 30-year career politician.  When the bullets start flying, Bob Casey ducks.  And when there's a vote to vote, he votes 100% of the time for the radical liberal agenda.  of Casey and Biden. So we need new leadership in the Senate to put in place common sense  policies under President Trump to get our country back on track.  My opponent, I mean, my opponent was born with a political spoon in his mouth.",['politici*'],1,75,0.013333333,"When the bullets start flying, Bob Casey ducks. 

I won’t.",[],0,10,0.0,0.9886966,0.10884765,0.06671105,0.9911267,right,0.021388419,0.0034474535,0.002469984,0.0028001093,none
2024/10/20,Eric Hovde,DBUzcMyMI0p,Republican,Wisconsin,"But Senator Baldwin constantly goes and says, I would have voted against this and that.  And the reason why I would have voted against a lot of these issues is really simple.  It's because we're breaking our country apart financially.  We're driving ourselves off a cliff.  That's why inflation got ignited.  That's why the price of your food has gone up, the price of your rent, your health care, your car insurance,  because of this reckless spending that she's been engaging in.",[],0,82,0.0,"One of the most shocking things about last night’s debate - apart from Senator Baldwin brushing off voters’ concerns about her conflicts of interest - was that there were no questions at all about high prices and inflation. 

Wisconsinites who are struggling deserve better.",[],0,44,0.0,0.99477154,0.041408524,0.032085326,0.10313596,elite,0.9575453,0.9867743,0.5222999,0.09759554,elite
2024/10/20,Dave McCormick,DBU4yZFtBYc,Republican,Pennsylvania,"But we need to fight, fight, fight for the next 17 days.  No sleep.  Take our country back.  Thank you, Mr. President.  We're going to win this.  First time today, I just heard this an hour or two ago.  Good news.  First public poll that says McCormick's in the lead over Casey.",[],0,52,0.0,"Our commonwealth wants change — and it’s showing.

But our hard work isn’t over yet. 

We are going to earn every single vote.",[],0,23,0.0,0.007340436,0.009028539,0.0026482136,0.0020999538,none,0.004838955,0.96516156,0.009863976,0.014137997,centr
2024/10/20,Colin Allred,DBU668OP9wT,Democratic,Texas,"I had so much help. That's why I believe so strongly in this state and who we are and what we can do.  If we get leadership that can bring us together around our shared values, spending all your time pitting us against each other.  I had a coach once say, have you ever seen a turtle on a fence post?  You know it didn't get there on its own?  So this is what we need to do, El Paso Democrats.  I need you to volunteer.  You can visit ElPasoDemocrats.com.  I am so excited.  the way Sandra Cruz does.  Ted Cruz is so out of touch.  Folks every day, they work with folks who they disagree with.  They don't just come in and say,  oh, you know, we disagree, I can't get anything done today.  They still got to find a way.  But we've gotten to this habit of electing folks  who think that if they don't get everything they want,  then they're just not going to be a part of anything.  When we beat Ted Cruz, we're going to make this a thing of the past.  That's what we're going to do.",[],0,193,0.0,El Paso is ready for a new Senator and together we’re going to win. ????,[],0,15,0.0,0.9466141,0.21260415,0.016262785,0.006954454,elite,0.0031686001,0.9158886,0.010326403,0.013852388,none
2024/10/20,Dave McCormick,DBU6-68tMku,Republican,Pennsylvania,"Well, Mr. President, it all comes down to Pennsylvania.  It all comes down to the Keystone State.  We've got to put you back in the White House so we can have strength and common sense policies  to fight back on this crazy liberal agenda, the weakness of Kamala Harris that is taking us over the cliff.  So we're with you, Mr. President, 100%.  He's weak and he's voted 100% with the crazy liberal agenda of Biden-Harris.  We've got to send Bob Casey home.  We're going to fight for you, but we also got to get a majority in the Senate.  so we can put those common sense policies in place and that's why we've got to retire  bob casey 30-year career politician",['politici*'],1,122,0.008196721,"Bob Casey is a weak, 30-year career politician who votes 98% of the time with Harris’s radical agenda. 

It’s time for change!",['politici*'],1,22,0.045454545,0.98498315,0.20462602,0.032129444,0.9824929,elite,0.99571615,0.026383933,0.0334296,0.88371927,elite
2024/10/20,Colin Allred,DBWNHQUPc60,Democratic,Texas,"When it comes to home ownership and lowering the cost of housing, this is something that is incredibly important to me and that I hear from folks all the time about.  In my family, my mom rented a house from my aunt, who was her sister, for over 20 years until I helped her buy it when I was in the NFL.  And so I recognize how difficult it can be when there's housing supply is so short and when the cost of housing gets to be so high.  And here, I think we have to address the supply issue first, which is that we have to make sure that we are building much more housing and that we are building affordable housing that's connected to our to our neighborhoods and communities and doing it in a way that allows us to increase that overall supply.  While we know the demand is going to continue to increase.  And so that's what I've been focused on in my time in Congress. I look forward to working on that in the Senate as well.",[],0,182,0.0,"You shouldn’t have to play in the NFL to buy a house. 

From lowering housing costs to making sure you can afford your groceries, I’ll work in the Senate so Texas families can have a little bit of relief and can achieve their version of the American dream.",[],0,48,0.0,0.0012737578,0.15075484,0.013588777,0.0018015021,none,0.010660207,0.9835918,0.9139729,0.038307574,centr
2024/10/20,Sherrod Brown,DBWV0ZKq-La,Democratic,Ohio,"And I came across a different translation called the Poverty and Justice Bible, and it goes like this.  When I was hungry and fed, when I was thirsty, he gave me a drink.  What you did for those who were overlooked or ignored, you did for me.  I remember being taught, when I was hungry, you fed me.  When I was thirsty, you gave me a drink.  And then it goes on to say what you did for the least of these,  you did for me.  And I remember thinking.  almost never talk about my faith, but I grew up a Lutheran in Mansfield.  And it's such a different meaning.  And it's really what, to me, what Christianity is.  For years, Jesus wouldn't have said that you're worth more than she is.",[],0,132,0.0,My faith guides me in everything I do.,[],0,8,0.0,0.0035513733,0.52408457,0.15040651,0.0030335896,centr,0.0019373344,0.020526791,0.0028998703,0.0033437298,none
2024/10/20,Mike Rogers,DBWeiNTPcbo,Republican,Michigan,"And I hate to say this. I've seen this movie before, and it's the same people who are in the national security positions today for Biden that were there during Obama.  And there was also a massive leak back then on Israeli plans to take out the nuclear sites in Iran.  And the reason they do that, they have this odd love affair with Iran in this administration.  And I think it has engulfed the Middle East in fighting, number one.  And number two, they continue to try to degrade our military capability of one of our best allies in the region, which is Israel.  It is I hope they investigate it fully. But again, this is now to me, you know, once this can happen,  this is now a pattern of activity to undermine Israel's ability to defend itself.  And I think that's as about as serious an event as you can get.  Pretty, pretty good guess. You know, and what's the interesting thing is we're seeing this in other Senate races. Wisconsin, they're coming out showing Trump's Trump's face in a Democrat ad. Same with Casey in Pennsylvania. I think this tells you their candidate, Kamala Harris, is imploding.  People are starting to understand that she just really doesn't know what in the heck she's doing. And that progressive agenda is going to kill states like Michigan, banning gas cars and gas stoves and allowing biological males to compete against our daughters.  All of those things they've been promoting and voting on until election season. Now they have, you know, I call it campaign conversion where they think, well, there's we've got to go a different direction and they're the ones to get it done.  So we're.  I mean, our race is right where we need them to be. If they're starting to talk about Donald Trump, I think we're going to win.  Well, and our internals even have it closer, candidly.  Two things.  One, we have, I think, an unprecedented ground game in the state, probably the best in the country.  Just last weekend, we hit 40,000 doors across the state of Michigan.  Huge impact.  That's what's keeping us in the race, talking about real issues.  The EV mandate is going to kill the auto company.  Just think about the EV mandates that have already happened.  And remember, there's a five-year planning cycle for these automobiles.  Stellantis just announced 2,400 layoffs.  General Motors, 1,000 layoffs.  Ford said they had to charge off, which means they lost $5 billion in their EV division.  People don't want to buy the car that Kamala Harris and my opponent,  Alyssa Slotkin, are trying to make you have to buy.  And so that is having a tremendous negative impact here.  We've lost 29,000 manufacturing jobs just in the last four years here in the state of Michigan.  It's bad.  And brutal.  And so I know they come back at election time and say, no, no, no, we're the moderate.  No, by the way, I talked to Donald Trump on an occasion.  This is about as serious an economic problem for our people here in Michigan who are having a hard time buying groceries than I've ever seen.  And so people get it.  The autoworker coalition for the Democrats falling apart.  The Arab Muslim coalition for the Democrats falling apart.  And black males are coming over to the Republican Party in numbers we just haven't ever seen before.  Best of luck.  Thank you all.  Thanks.  Great to see you.  when it comes to somebody who's now fighting a two-front war, which is Israel.",[],0,600,0.0,"I joined Fox & Friends this morning to discuss the state of the race in Michigan, and why President Trump and I are well-positioned to pull off big wins on Election Day!",[],0,32,0.0,0.99362963,0.011345897,0.011041476,0.847397,elite,0.006874265,0.005139721,0.002493954,0.0032925976,none
2024/10/20,Dave McCormick,DBXTqzyNhBh,Republican,Pennsylvania,"combat tour in Iraq, and then came back to Pittsburgh and helped run a great company  and create hundreds of jobs.  So I've lived the American dream.  My wife is an immigrant from Cairo, Egypt, came to America, Dina Powell.  My mom was from Punxsutawney, and I like to say that because Punxsutawney Bob is my opponent who only comes out every six years.  And I went to West Point, played football, wrestled, grew up working on a family farm, wrestled at West Point, went to the 82nd Airborne Division.  I know we got some 82nd guys here.  He comes out of his hole for a few months, right?  So we both, and we want to make sure that, we got six kids.  That's not as many as him, but we got a lot of kids, right?  Congratulations.  Congratulations.  That's a lot.  We want to make sure the American Dream's available for our kids,  make sure that freedom, the First Amendment, the Second Amendment,  are protected, our Constitution's protected,  and save the America we all love for our kids.  And this guy's leading the charge.  Thank you, sir.  I appreciate it.  Thank you.  This guy has lived the American dream.  I've lived the American dream.  I was born in Washington County.  I grew up in, my dad was from Indiana County.",[],0,221,0.0,Elon Musk and I are fighting to save the America we love for our kids and yours.,[],0,17,0.0,0.002456378,0.07340499,0.0043474548,0.008313251,none,0.002218317,0.683271,0.01656749,0.00693123,centr
2024/10/21,Dave McCormick,DBXh5CoNzIS,Republican,Pennsylvania,"and save our country for our kids.  Thank you very much.  to not only put up signs,  But tell 10 people and tell 10 people and get Republicans out to vote, get independents out to vote, get conservative Democrats out to vote.",[],0,42,0.0,"It’s time for NEW leadership in Washington.?

Get out and VOTE!",[],0,11,0.0,0.009155389,0.20920369,0.0016061763,0.0035043426,none,0.016953502,0.05910386,0.0017873275,0.002409917,none
2024/10/21,Bob Casey,DBY2koUpVXi,Democratic,Pennsylvania,"Here's what everyone needs to do, even if you think you're already registered.  Head to IWillVote.com to check if you're registered to vote, register to vote, request a vote-by-mail ballot,  find your voting location for Election Day and where you can drop off your vote-by-mail ballot, and learn more about voting.  I hope everyone will take a moment to confirm you're registered for the upcoming election.  And after that, text three friends and make sure they confirm their registration, too.  For Election Day, Teresa and I love to head to the polls first thing in the morning to see democracy at work.  And don't forget to thank your poll workers for their efforts to ensure that we have a fair and safe election and can exercise our right to vote.  Finally, make your plan to vote.  Hi everybody, Bob Casey here. Today's an important deadline. It's the final day you can register to vote in Pennsylvania.",[],0,156,0.0,"Today is the final day to register to vote in Pennsylvania.

This race is close — and every vote matters.

Make sure you’re registered to vote and make your voice heard:
http://iwillvote.com/pa",[],0,32,0.0,0.0020637873,0.14375988,0.0058989404,0.002437442,none,0.002037652,0.22115159,0.0077960393,0.0027979692,none
2024/10/21,Mike Rogers,DBXfxAAvzha,Republican,Michigan,"Our people here are hurting.  And so when you talk like that, you're not connecting to anyone.  They want to bring in a big entertainment person, and you have 30 minutes of a great singer.  That's wonderful.  That isn't going to put food on your table.  Again, I'm not sure she might want to listen, actually, to some of what the president's proposing, what we as Republicans are proposing.  We're going to shut down the EV mandates that is destroying the American automobile industry as we know it today.  And you can see it in the layoffs. You can see it in the fact that people don't want to buy these things.  They're still pushing this agenda and the gas prices are high.  So when the president talks about cutting your gas prices, when he talks about more American manufacturing, which we must have,  China's at about 30 percent of manufacturing GDP in the world.  We've dropped down to 18 percent. He's he promises to flip that.  That's optimism. And people who are working for a living take it for what it is, optimism.  He said he's going to cut your electric bill in half because we're going to do an energy independence plan when we take the Senate and he becomes president.  You start doing the math on all of this. This is that is optimism.  That is going to impact your wallet. I didn't know what she said.  I'm not sure exactly what question she answered in any of that.  And that's what I think are worrying people here in Michigan and around the country.  She says she has a plan. I've not seen it. I haven't heard about it.  She says she's optimistic. We don't know what that means.  Listen, when you're hurting. And again, I was I worked on the assembly line.  When somebody walks in and gets that pink slip standing next to you, not only is that that a crush to that family,  it's also sends a wave of anxiety into your own family.  That is really hard to unwind.  I'm not sure exactly what that means.  It was really just shocking to me how far away she was from the issues impacting average Michigan citizens.  If you notice, she didn't say a thing about it.  She attacked Trump.  She attacked.  And remember, he was president.  People understand that their lives economically were much better.  We weren't in three wars.  Your 401K was bigger.  Your economic opportunities were larger.  Your gas prices were about half.  Your bread and egg prices were almost half.  I mean, this is unbelievable to me.  And now I get why our numbers are moving the way they are.  I hope she continues to talk like that.  We're going to have a better, that chance gets better and better every day going into November.  Yeah, well, I say welcome to Michigan, Madam Vice President, where in the last four years,  we've lost almost 30,000 manufacturing jobs. In the last jobs report that just came out,  another 9,500 manufacturing jobs, much related to the automobile companies, per EV mandates,  banning gasoline engines, pushing people to have to drive electric vehicles. We've just now  announced 2,400 layoffs at Stellantis, 1,000 layoffs at General Motors. Ford Motor Company  lost $5 billion in trying to comply with the EV mandates given them by Harris and my opponent  Slotkin. And it is absolutely working against the average worker. So I'm glad they're bringing very  multi-millionaire entertainers to come in. If they think that that is going to connect with  people who have just lost their jobs, just got a job, they're going to be able to come in and  just get a job. And I think that's going to be a very, very good thing. And I think that's going to  a pink slip and are struggling to put food on their table. This is exactly why they're losing  in a state like Michigan.",[],0,659,0.0,"Kamala finally realized that Michigan families are suffering thanks to her and Slotkin’s policies, if only they would actually do something to help our families.",[],0,25,0.0,0.981685,0.89886826,0.03377276,0.23693249,elite,0.9713757,0.8821179,0.027616868,0.28840563,elite
2024/10/21,Mike Rogers,DBY-H8JvIz_,Republican,Michigan,"Yeah. And here's the thing. They're already having this impact. These have been in place.  So they do it two ways. They give you EPA emissions at the tailpipe that the only way a producer of a car can make it is it has to be electric, number one.  And then the government, the federal government, is fining companies for you and I, Trey, buying a pickup truck or an SUV.  If they get certain out of how many sales you get and what those emissions are, they're fining these companies.  Last figure I saw all the all across the big three, nine billion dollars.  And so there when they say there's no mandate, what they're doing is punishing these companies.  Twenty four hundred layoffs at Stellantis, a thousand layoffs at General Motors.  Ford Motor Company said they lost five billion dollars in their EV unit, which means they're shutting down lines and they're going to be layoffs real soon.  This has a huge negative impact for the state of Michigan.  The rest of the country might catch a cold on something like this.  We're going to get pneumonia in the very fact that they're voting to ban gas cars and and gas stoves.  Well, first of all, people are having a hard time affording groceries, Trey.  I mean, I talked to a woman the other night who works part-time.  Her husband works full-time.  They have four kids.  Their budget still isn't making it.  They're going to the food pantry the last two or three days of the month.  People are getting crushed by these prices.  Secondly, it's illegal immigration.  We've had illegals sexually assault a girl in Oakland County and actually several cases in Oakland County.  One in my home county of Livingston murdered a woman in Kent County by an illegal immigrant.  I mean, we have this constant and growing illegal immigrant crime problem in Michigan and the sheer cost of it.  Think about this, Trey.  $450 million that the federal government has spent housing, giving debit cards and all of the nonsense to illegals,  that's enough money to pay for every Michigan state trooper and every Michigan teacher for 15 years.  So they get all that, and then you add EB mandates and what China's doing to us,  and I think the recipe here is for a big Michigan win in November.  Thanks, Trey. And rogersforsenate.com, any of your viewers want to get involved in a state that will make the difference, this is it, rogersforsenate.com. Thank you, sir.  You know, 100 percent, and I'll go through them quickly if we can, supported the Afghan withdrawal that was absolutely disastrous, embarrassing and unnecessarily cost the lives of 13 members of our U.S. military.  I think this is going to leave a mark for us for decades, unfortunately.  Then you look at their decisions to go after Saudi Arabia and say, hey, we're not going to let you go after the Houthis.  She was a part of that decision.  Then the Houthis coming off the terrorist list.  She was part of that decision.  Then allowing Iran to sell oil into the market that gave them access to billions of dollars that has now entangled us in the Middle East.  That money went to Hezbollah.  It went to Hamas.  It went to the Houthis.  It went to other Shia-based militia groups across the Middle East.  And it is causing huge problems.  And they just keep doubling down.  They just keep saying, no, no, no, we've got to keep talking to Iran.  That's the solution.  Iran is the problem.  And my argument, Trey, is if you don't understand that by now and you've spent your career believing that, well, we shouldn't give you a promotion to the Senate.  doing these EV mandates is having a tremendous negative impact today. It's not even hypothetical  anymore. We're losing jobs today because the government wants to tell you what kind of car to drive.",[],0,661,0.0,"People are having a hard time affording their groceries, violent crime thanks to an open southern border is devastating communities, and job-destroying EV mandates are crushing Michigan.

Come November 5th, we’ll Get America Back on Track!",[],0,36,0.0,0.9905205,0.027557034,0.05402353,0.92612624,elite,0.9469744,0.91625583,0.14790894,0.9914374,elite
2024/10/21,Elissa Slotkin,DBZRucXgGje,Democratic,Michigan,"And we know in Michigan, we can at least as do as well as Georgia.  So let's do it.  Run through the tape.",[],0,23,0.0,"Thank you @jonossoff for joining me aboard Pork Chop 3 to talk about what it takes to win tough races. If we all come together and do a little bit extra, we’re going to win this thing. 

Sign up for a shift contacting voters today: https://www.mobilize.us/2024mivictory/",[],0,46,0.0,0.006039777,0.004585263,0.0024493912,0.0035076109,none,0.00490806,0.04412172,0.0025713793,0.0020124163,none
2024/10/21,Dave McCormick,DBZWXP5yQqD,Republican,Pennsylvania,"And anti-business is these huge regulations that are stifling.  Not everybody needs to go to college.  They just have to have the skills to have a great career in the American dream.  What the Democratic Party is running on now is not only anti-business, it's anti-success.  businesses, whether it's dairy farms or SpaceX, and everything. I mean, fracking. I mean,  you don't have to ban fracking to ban fracking. You just have red tape and bureaucracy and all  sorts of stipulations that make it impossible to succeed. And on the personal success side,  we need to give every single kid the opportunity.  With great schools to be everything they can be,  our school system needs to be totally renovated  to give everybody an opportunity.  Not everybody.",[],0,126,0.0,"Bob Casey and his liberal friends are anti-success.?

We need new leaders in Washington who will:?

?? Support small businesses

?? Expand school choice

?? Recognize that not everybody needs a four-year college degree to be successful",[],0,37,0.0,0.98438567,0.14161794,0.01033992,0.8595,elite,0.9819281,0.5993778,0.08683348,0.96581763,elite
2024/10/21,Colin Allred,DBZowlVCnMF,Democratic,Texas,"Hey everybody, we just voted early at my childhood polling place at Fretz Park.  It was so fun and so easy.  The line was incredibly long and it was exciting for me because I've come a long way.  I was raised about three blocks away from where we voted this morning by a single mom  in a house that she rented for over 20 years.  And it was incredibly humbling to have a chance to at least get two votes, I think.  Yeah.  A podi najcet sene.  Yeah, go down and vote.  Go to mytexasvotes.com, make a plan, and vote.",[],0,100,0.0,"Aly and I just voted early here in Dallas! A story like mine, the son of a single mom running to serve Texas in the Senate, is only possible in our great state.

Together, we are going to fire Ted Cruz, but I need your help, so go vote early! ???",[],0,51,0.0,0.0018645285,0.10144564,0.014546463,0.002511914,none,0.0031533153,0.8960613,0.026712045,0.012655509,centr
2024/10/22,Colin Allred,DBaaQYxMm0g,Democratic,Texas,"this abortion ban in Texas has been horrific.  But also, as I felt in that debate, and I've been feeling for some time,  And there have been so many brave Texas women and Texas families who have come forward and  told their stories, Amanda Zyrowski and Kate Cox and Lauren Miller and Dr. Austin Dennard  and Taylor Edwards.  And I could keep going, because there are so many stories, and they are so incredibly  powerful.  And we're going to continue to hold Ted Cruz accountable for being responsible for this  abortion ban here.  Ted Cruz is simply too small for Texas.  You know, everything's bigger in Texas, and he's too small for our state.  His vision for us is too small.  And that's why we're going to turn the page.  But we need folks' help, and I hope folks will go to ColinAlward.com and get involved.",[],0,146,0.0,"Everything is bigger in Texas, but Ted Cruz and his extreme vision are too small for our state. In 15 days, we’re turning the page on him.",[],0,27,0.0,0.6550461,0.75970906,0.07689714,0.0050702947,centr,0.9761712,0.07127412,0.014496009,0.03810599,none
