party,state,name,keycode,post_date,caption,post_sentiment,post_score_pos,post_score_neu,post_score_neg,comment_count,comment_top_label,comment_positive,comment_neutral,comment_negative,comment_score_pos,comment_score_neu,comment_score_neg,whisper,whisper_sentiment,whisper_score_pos,whisper_score_neu,whisper_score_neg,cluster_a,cluster_v,issue,cluster_va,comment_count_0109,top_label_0109,positive_0109,neutral_0109,negative_0109,score_pos_0109,score_neu_0109,score_neg_0109
Republican,Arizona,Kari Lake,DAlxK0VM5tn,2024/10/1,"The cheapest and most effective way to secure our border is to fully fund and finish the southern border wall.

It can be done, and it will be done starting in January 2025.

President Trump and Senator Kari Lake will make sure of it.

karilake.com/donate",positive,0.7422955,0.2396498,0.018054664,8,negative,0.25,0.375,0.375,0.287568913,0.3049559,0.407475174," If there's a, you know, Trump gets reelected, you know, border wall construction continues,  what have you heard from...  agents, people on the ground in terms of  during the governor's race, kind of along that section in like Hereford, Arizona, where  This was in like October 22. I went to that same area in the spring, this past spring, same situation, materials left over off to the side. Now,  What happens with that leftover material?  How do they move forward in terms of the actual kind of logistics from your view of...  being able to kind of bounce back from that kind of delay and just the materials left over  Cochise County?  Yeah, Cochise.  Okay.  Well, from what I've heard, but unfortunately, the buffoons behind me have sold it off.  Even though we paid for it with our hard-earned tax money, they sold it off for pennies on the dollar.  So I'm assuming that is included because I read that they sold all of it.  So they sold it to somebody.  But, you know, my plan as governor, and you probably know this, was the most bold, aggressive plan to have the state secure their own border.  We're under an evasion right now in Article I, Section 10, Clause 3 allows for the states to secure their own border.  We plan to start building and constructing a wall without Joe Biden, and the borders are Kamala Harris' help.  So that's something we could do.  The Constitution would approve of that and would allow that, and we should be securing our own border for the next few months until we can get President Trump in the White House and a majority in the Senate and actually help truly secure our border by building the wall.  So we're going to build.  We're going to make sure we have the money for it.  The cheapest way to secure our border is to build that wall, and it can be done, and it will be done starting in January 2025.  Thank you guys so much for being here.  Sorry I made you wait in the heat, and thank you for covering this story.  I appreciate it.",neutral,0.054209277,0.8056173,0.14017348,Assertive & Clear,Surprised & expressive,Others,Assertive & Direct,8.0,negative,0.25,0.375,0.375,0.28756891325,0.30495589975,0.40747517425
Republican,Arizona,Kari Lake,DAkHrGnJT3v,2024/10/1,"At a time when jobs are scarce & Americans are out of work, We shouldn't be bringing people in illegally & giving them jobs. 

Under this administration, every job loss has been for American-born citizens. And every job gain has gone to foreign-born citizens. 

Harris & Gallego are America Last.

We need to vote them out for the sake of our children & our future.",negative,0.009469286,0.15389785,0.83663285,19,positive,0.473684211,0.157894737,0.368421053,0.441304497,0.22034552,0.338349964," I sat there.  And we're not allowing people in illegally.  and we have to rework the asylum laws.  You know, just because you've got crime in your country  doesn't mean you get to come into our country.  And then we can work on...  on our immigration law, which I do think we need to revise.  And it should be based on...  our economy at times when we have  so many jobs we can't fill them, then we look to bringing more people who are qualified in  who are going to help us and not be a drain on our social services.  At times when jobs are scarce and Americans are out of work, no,  we don't bring people in and give them Americans jobs.  Under these two buffoons, we have watched as every job loss under these two buffoons has been  at the hands, has been a job loss for American born citizens.  And it was an attack of President Trump who.  And under these two buffoons, every job gained has gone to foreign-born citizens.  They are America last.  They are 100% America last, and we need to vote these people out for the sake of our children and our future,  and for the sake of all of you young people in the media.  because they don't like you. They're using you right now to tell their story.  And the minute they get in office, they could care less about you guys.  I know from living in a border state did more than anybody.  Listening to her.  that I can ever remember in my entire time here since 1994 to secure our border.  It just, I've never heard someone doing a CYA like that.  I think you all know what that means, cover your ass.  That's what she did.  And it was just absurd.  That legislation is not good legislation.  It was really, as I've said before, they called it a border bill,  but it was really a how can we get more money to our friend Zelensky bill.  And it was, I think, $115 billion to send overseas to kill people.  And when they finally separated it out, I remember Ruben Gallego voting for $60 billion more to Ukraine.  And then after that vote passed, waving around the Ukrainian flag on the floor of Congress.  realizing not only is she a master in word salad, she's a master chef in word salad.  What world are we living in?  Why would you ever wave the flag of another country around on the floor?  Congress.  He voted for that.  This bill is not a good bill.  It codifies into law, allowing 5 million people here illegally.  We can't handle 5 million people coming in illegally.  They want to make them permanent citizens, permanent voters for the disastrous plans of the Democrats.  And so absolutely not.  We need to start over with a decent piece of legislation that includes fully funding the border wall.  Any piece of legislation that doesn't fund the border wall is a non-starter.  We must have a border wall.  But obviously her consultants wrote on her prompter what she was supposed to say on her teleprompter.",negative,0.039120246,0.46637347,0.4945063,Assertive & Clear,Surprised & expressive,Immigration,Assertive & Direct,19.0,positive,0.4736842105263157,0.1578947368421052,0.3684210526315789,0.441304497,0.2203455202631579,0.3383499635368421
Republican,Arizona,Kari Lake,DAkFH3XNAPd,2024/10/1,"A way to bring down the cost of housing is rate buy-downs. Once you make the deal on your house, we want to make sure that money goes to help you pay less each month & throughout the process.

That will give you more money in your pocket. 

In addition to that, we're going to keep President Trump's tax cuts and expand them.

These are just two ways of making life more affordable.",neutral,0.4514304,0.5183733,0.03019626,12,positive,0.416666667,0.25,0.333333333,0.373848843,0.286191282,0.339959869," We need to wrap.  $2,700 more for the average family.  How many of you can right now afford $2,700 more a year  on top of everything we're dealing with?  This is a nightmare scenario if these guys get elected again.  If you want to talk about homes, how we're going to help young people who want to get into a home.  If you work to save a little bit for down payment, a lot of times you'll hear, oh, we're going to do down payment assistance.  One more or no?  Anybody?  Okay, sir.  That doesn't really help if you think about it.  Because if everyone gets down payment assistance like Kamala Harris wants to get,  if he gives everybody here $25,000 for down payment assistance, like I said,  everybody selling a house just says, well.  Everyone's got $25,000 more.  Let's raise the price $25,000.  So I think a better plan, and I think economists looking at this think a better plan,  is working on rate buy-downs because this is the real culprit right here.  This is what makes your monthly...  payment harder to pay for. And when your monthly payment is $2,600, you can't buy as much house.  So we want to work, once you make the deal with the house that you want to buy...  to take that money instead of giving it for a down payment.  to help pay down the mortgage rate.  And that'll actually...  end up helping you to pay less each month and over the course of the loan to pay a lot less.  And that will give you more money in your pocket.  But again, we're hoping to get this election for President Trump to get elected.  We're hoping to get our economy turned around.  Well, we do that.  We cut back and we keep President Trump's tax cuts,  which Ruben Gallego wants to raise.  That's going to put more money in your pocket.  And we're going to go beyond just keeping the current Trump tax cuts.  We want to go even further than that.  But if Ruben Gallego gets in there,  he's already said he's going to get rid of the Trump tax cuts.  On average.  You'd mentioned...  Well, we're...  Sam Mena, 3TV, CBS 5.  I just wanted to ask you to clarify...  what your plans were to help young people and first-time buyers get homes.  I know you mentioned expanding jobs and helping students get trade jobs.",negative,0.04903625,0.43473232,0.5162314,Neutral & restrained,Surprised & expressive,Immigration,Assertive & Direct,12.0,positive,0.4166666666666667,0.25,0.3333333333333333,0.3738488425833333,0.28619128225,0.339959868775
Republican,Arizona,Kari Lake,DAkFBK1oFeg,2024/10/1,"The Uniparty doesn't want peace. They want war. 

President Trump knows how to negotiate peace. That's going to save us a lot of money and a lot of lives.

Like Trump, my priority in Washington DC will be helping to feed the American family, not the war machine.",neutral,0.333939,0.4393651,0.22669585,3,negative,0.333333333,0.333333333,0.333333333,0.379514547,0.395613477,0.224871981," You mentioned making some cuts to the budget to make your plan work.  Anybody else who didn't ask a question?  Ma'am, who are you and who are you with?  There's a lot to cut. You know, one of the things I want to do is stop spending  $260 billion, sending money like that over to...  You know, when our government is continuing to start wars, they just want to throw trillions of dollars.  Their whole plan is we can get the war machine going.  churn out more, churn out more war, spend trillions of dollars more for war.  And it's not going to end until we get somebody who actually wants to negotiate peace.  The Uniparty in Washington, D.C. does not want peace.  They want war.  And President Trump knows how to negotiate peace.  And that's going to save us a lot of money.  We're not going to continue to pour money into countries and start up wars.  So we're going to look at the budget.  There's a ton that we can cut.  And we need to cut back the size of Washington, D.C.  Basically, anybody in Washington, D.C. who has not come back to work since COVID,  and you'd be surprised a lot of people haven't come back to work since COVID,  you're pretty much telling us, coming into this administration, coming into D.C.,  that your job is not really needed.  So get your butt back to work.  or face the fact of your job going away.",negative,0.021508351,0.34450093,0.63399076,Neutral & restrained,Surprised & expressive,Campaign Endorsements,Assertive & Direct,2.0,negative,0.5,0.0,0.5,0.45651004,0.25298754,0.290502432
Republican,Arizona,Kari Lake,DAkC7pMNJmk,2024/10/1,"Bruce & Michelle have worked hard their whole lives. They've fallen on hard times. Bruce had suffered a health setback with a stroke & knee surgery & can't work.

Now, they're on the verge of being forced out of their homes over a small debt.

This kind of policy is a good way to make our homeless crisis even worse.

We can afford to give seniors like Bruce & Michelle a security blanket until they get back on their feet.",negative,0.019921865,0.20931305,0.77076507,7,neutral,0.285714286,0.571428571,0.142857143,0.436444106,0.400779972,0.162775936," The bans on local jurisdictions seizing seniors' homes over small tax bills you mentioned,  is there a cap or like some sort of...  You know, we'll have to look...  Do we get everybody?  We have one more.  Did you already have a question?  We'll have to look at that, and I haven't looked at that,  but we're talking about people who are being...  forced out of their homes for small debt.  You know, they've worked hard their whole life.  They've fallen on hard times.  As we heard here, Bruce had suffered a health setback with a stroke.  and a knee surgery.  And now, you know,  If they were in a home, if that were the same situation, they were in a home, they paid their home, they probably own their home by now.  and they can't keep up with the property tax.  What we don't want to see happening between now and getting our country back on track,  which I think will happen quickly, between now and getting this country back on track.  is to have a bunch of Americans fall into homelessness.  We can't afford to let these amazing people fall into homelessness because they've done nothing wrong.  It has been absolute terrible policy that has caused...  this incredible couple to suffer the way they are.  that's what we have to do.  We need to give a little bit of a security blanket  for a short period of time to help them out.  I want to thank you all for being here.  I know you all have deadlines to meet.  We appreciate you.  If you want to talk to some of these people,  I'm sure they're willing to chat with you a little bit.  Thank you very much.  Please consider to do fair coverage  for the next several weeks,  40-plus days as we go into this election.  It would be greatly appreciated by the people of Arizona.",neutral,0.03267555,0.6369429,0.33038142,Neutral & restrained,Surprised & expressive,Campaign Endorsements,Assertive & Direct,6.0,neutral,0.3333333333333333,0.5,0.1666666666666666,0.4715975301666666,0.354099076,0.1743034123333333
Republican,Michigan,Mike Rogers,DAloj-WPbwa,2024/10/1,"Slotkin’s for EV mandates.

I’m for Michigan. 

The difference couldn’t be more clear — Congresswoman Slotkin is in Communist China’s pocket, I’ll have your back.",neutral,0.10087465,0.57363003,0.32549527,1,negative,0.0,0.0,1.0,0.05545998,0.22458938,0.7199506," I'm Mike Rogers, Slotkins for EV mandates.  I'm for Michigan.  I worked in a car factory.  These jobs are important to our families.  That's why I stood up to China and my own party.  I'm Mike Rogers, and I approve this message.  We need to change Washington to save our jobs.  Congresswoman Slotkin sold us out. Washington politicians are cutting deals with China.  Our jobs are disappearing. Now they want to ban gas cars,  killing Michigan's car industry, sending more jobs to China.",neutral,0.42134768,0.51093894,0.06771338,Neutral & restrained,Flat & Neutral,Campaign Endorsements,Subtle & Neutral,1.0,negative,0.0,0.0,1.0,0.05545998,0.22458938,0.7199506
Democratic,Pennsylvania,Bob Casey,DAllv4PMhTV,2024/10/1,"Investing in our young people is investing in our future.

Projects like the Alan Horowitz “Sixth Man” Center in North Philly are a great start.",positive,0.8977438,0.098885015,0.003371134,9,positive,0.777777778,0.222222222,0.0,0.796639293,0.184725058,0.018635659," Alright, just the bald people in the picture please.  Is that a mic?  It's a mic, yeah.  Ready, Jim.  Okay.  How are you?  Now, what's your name?  Casey was in Obama's game, I wrote a Sousa book.  Oh my god, look at Casey!  I was 22 years old then.  Well, I'm going to stand over here for good luck.  This is the epicenter right here.  Get magical powers.  Thank you.  Very good.  Very official.  Good to see you.  Thank you.  I need some work on my jump set.  I'll come to a tutorial.  We got some warmups.  How are you?  Good to see you.  And we're going.  Yes, sure.  Everybody get a picture.  We're going to face the camera over here.  와아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아  I think I'm done.  Okay.  Yay!  Yeah.  Thank you.  some work on my job  Yes, sure.",positive,0.64279544,0.3369533,0.020251175,Energetic & Bright,Positive & engaging,Economic,Emotive & Engaging,8.0,positive,0.875,0.125,0.0,0.86802876,0.1227075219625,0.0092637310875
Democratic,Texas,Colin Allred,DAkGGdkIvKF,2024/10/1,It’s an honor to have the support of all these great Texans and their help launching the AAPI for Allred coalition! Together we’re building the movement that will take down Ted Cruz.,positive,0.97545207,0.021689454,0.002858477,17,positive,0.411764706,0.294117647,0.294117647,0.416239134,0.338947184,0.244813697," As-salamu alaykum, namaste, satsriyakaal, nihao, konnichiwa, sinchao, anhyo haseyo, aloha.  And as we say in Texas, howdy y'all.  As the first South Asian elected in the Texas legislature, this moment holds personal significance for me.  As I know firsthand the power of representation, diversity, and coming together to support leaders who truly embody our values.  This is an exciting time to be in Texas.  It is wonderful to be here in the largest battleground state in our union.  Every time our community is under attack, Colin Allred has stood in support of us.  As you're starting to see, the polls not only show that we're within striking distance of this Senate race,  we're actually in the target zone.  I'm so glad to be with you at the launch of the AAPI Texans for All Red.  I'm a proud associate member of the Congressional Asian Pacific American Caucus in Congress.  I'll fight for the state that I know we are, the state that I know that we can be.  For every Texan, make sure that you have a chance to realize your version of the American dream.  Let's go win.  Our AAPAC community is more than 2 million strong here and is growing with 1 million eligible voters.  And I want you to see yourself to be a part of this beautiful fabric that we're creating here in Texas.  We are electing leaders that are going to believe in us,  that are going to serve our best interests,  and are going to make things happen for our communities,  for the betterment of us all.",positive,0.9355334,0.06086495,0.003601607,Neutral & restrained,Concerned & Empathic,Immigration,Flat & Restrained,17.0,positive,0.4117647058823529,0.2941176470588235,0.2941176470588235,0.4162391335294118,0.338947184,0.2448136966764706
Republican,Pennsylvania,Dave McCormick,DAj-oZvtm45,2024/10/1,"I’m proud to be a member of Pennsylvania’s awesome wrestling community. 

I’ll take the grit and strength I learned wrestling on mats across the commonwealth to Washington as PA’s next Senator.",positive,0.9770065,0.020620499,0.00237303,0,,,,,,,," Hard work, hard choices.  the Pennsylvania way. That's not what we get from Washington.  The career politicians don't do the hard work.  They're selfish and soft.  I'm running for the Senate to make the hard calls.  That's why I approve this message.  Sometimes it's all you can take.  On the wrestling mat,  There's no place to hide.  Pennsylvania wrestling taught me to do the hard thing.",neutral,0.21257228,0.44314486,0.34428287,Neutral & restrained,Warm but Reserved,Immigration,Subtle & Neutral,,,,,,,,
Democratic,Ohio,Sherrod Brown,DB7L3ukOyFT,2024/11/3,"We’re going to win because of our grassroots supporters and volunteers. 

Join us on the doors ➡️ link in bio.",positive,0.9521768,0.045113124,0.002710059,2,positive,1.0,0.0,0.0,0.69076015,0.29637938,0.012860457," Well, we have the best ground operation we've ever seen in this state, in part because of what you just said, Reverend Sharpton, that we passed with 57 percent of the vote.  No last November constitutional amendment on abortion rights.  My opponent said I'm 100 percent pro-life. He wants an abortion ban.  No exceptions, no rape, no incest exceptions, no exceptions for health of the woman.  And so we make that contrast. And it's clear that that Bernie Marino thinks he knows better.  But I think the voters know better. And we're reminding voters every day of the differences.  Another one is I I spent my whole career fighting for dignity of work, as you know, Reverend Sharpton.  And my opponent stiffed as he's a luxury car dealer. He stiffed his workers out of four hundred thousand dollars and overtime pay and then shredded the records that the judge ordered him to turn over.  So even though the billionaires are all over this race, even though my opponent.  Is worth one hundred million dollars and has spent several million in this race.  I rely on small contributors and with our grassroots organization funded by these last dollars, I'm going door to door, going to union halls, doing all the things we're doing all over the state that that's what's going to win.  And that's what's going to make the difference.",positive,0.83844256,0.14131533,0.020242069,Flat & analytical,Surprised & expressive,Campaign Endorsements,Subtle & Neutral,2.0,positive,1.0,0.0,0.0,0.69076015,0.2963793799999999,0.0128604569999999
Democratic,Ohio,Sherrod Brown,DBwODYYS8Pb,2024/10/30,Thank a union member for your Halloween candy.,positive,0.8797187,0.11443297,0.005848283,16,positive,0.625,0.25,0.125,0.66014095,0.215847104,0.124011938," Hi, I'm Sheriff Brown. Today, we're going to make a candy salad, if you will,  made up of Union Made Candies. First, I'm throwing in Union Made Candies Jolly Rancher.  We know what your union card means.  It means...  More control over your work schedule means higher wages.  That's why carrying a union card is so important.  It doesn't matter whether you make candy or whether you make a car.  As we celebrate Halloween, as we mark Halloween,  these are Smarties to get union made.  uh we recognize i've always recognized when i talk about the dignity of work that carrying a union  card  In so many ways, it's job protection, it's better benefits.  I'm going to add Sauerbach kids.  You know my opponent's about, he was a car dealer.  And who bestow.  $400,000 to employees, overtime wages.  He destroyed the evidence when a judge ordered him to pay.  That's the difference between the dignity of work and somebody who cares about himself  and about his rich friends.  So to close off this candy salad,  we have Dum Dums made in Ohio.  made by Spengler Candies in Northwest Ohio and in Bryan and Williams County.  Teamsters workers made these dum-dums.  They made them for years.  They now make another one that I don't have with me today.  They make Bitterhoney.  And it's those Teamsters whose pension we saved  because union workers fought together, stuck together,  worked with me and with others to protect their union.  So we'll close.  So happy Halloween.  Enjoy union-made candy and thank you for fighting for the negative work.",positive,0.5677183,0.41268963,0.019592091,Flat & analytical,Concerned & Empathic,Immigration,Subtle & Neutral,15.0,positive,0.6666666666666666,0.2,0.1333333333333333,0.6891154427333334,0.1848458872666666,0.1260386620666666
Democratic,Ohio,Sherrod Brown,DBwAUm4Mxxu,2024/10/30,"The “Dignity of Work” was a phrase Rev. Dr. Martin Luther King Jr. returned to time and time again, and it has guided everything I do. He understood the deep connection between workers’ rights and civil rights. 

Thank you to @nationalactionnetwork for being leaders in this fight for ALL Ohioans.",positive,0.8450568,0.14763483,0.007308461,0,,,,,,,," Again.  This is none other than Sherrick Brown and the person that's really going to introduce you.  Alright!  But the problem would be if I was upset, we would have said, you might want him out, and we wouldn't have let him back in.  Alright!  Every April.  I go to the center floor and I read.  Dr. King's letter from Birmingham, J.O.A.  And the one line that I love in this letter, there's many things, but Dr. King said,  human progress never rolls in on wheels of inevitability.",neutral,0.10556669,0.68421036,0.21022294,Energetic & Bright,Angry & Confrontational,Voter Mobilization,Emotive & Engaging,,,,,,,,
Democratic,Ohio,Sherrod Brown,DBuV2PoyJCS,2024/10/29,7 days until we win.,positive,0.838502,0.15655543,0.004942545,31,positive,0.580645161,0.129032258,0.290322581,0.538188461,0.198871566,0.262939967," And you will be the difference in this race.  because it's always been Ohio.  He doesn't have all of you.  Ohioans know I'll always be on their side. I'll always fight for Ohio workers.  I mean all Ohioans, no matter who you are.  where you live, what kind of work you do.  from passing the Butch Lewis Act, saving the pensions.  of 100,000 Ohioans.  after Wall Street gambled away their retirement.  to leading the fight to ensure that Ohio veterans exposed to toxic burn pits.  get the health care they deserve.  Elections come down to one question.  Working across the aisle to protect Ohio families and law enforcement from dangerous fentanyl.  by cracking down on the chemical suppliers in China.  and the drug traffickers in Mexico.  While I've spent my career fighting for workers, my opponent has made it clear he only looks out for himself and his rich friends.  He stole overtime wages from his own employees.  So why should Ohio workers trust him to fight for them?  And despite Ohioans making their voices clear,  on this issue with 57% of the vote.  he would overturn the will of Ohioans by voting for a national abortion ban.  Absolute pro-life, no exception.  He mocked Ohio women for caring about their right to make their own health care decisions.  Those are the stakes in this race.  But while my opponent may have the special interests in the millionaires and the billionaires on his side,  It's not left or right, it's whose side are you on.",neutral,0.45641187,0.4711256,0.07246252,Flat & analytical,Positive & engaging,Immigration,Subtle & Neutral,28.0,positive,0.6428571428571429,0.0714285714285714,0.2857142857142857,0.5764124187035715,0.1534173421785714,0.2701702377607143
Democratic,Ohio,Sherrod Brown,DBuI2YJy2Mn,2024/10/29,"Ohioans know I’m on their side. Whether they’re a Democrat, a Republican, or an Independent, I will always stand up for them.",positive,0.7914096,0.19668373,0.011906621,7,positive,0.571428571,0.142857143,0.285714286,0.576362666,0.16490058,0.258736717," Politics to me is not so much left or right, it's who's side you're on.  And the reason they're spending $200 million is I take on the drug companies and I hold Wall Street accountable and I stand up for workers and unions.  I take on the railroads when they committed a disaster in East Palestine.  And the contrast is clear on abortion rights.  No matter how liberal or conservative, in the end, they want to know who's on their side.  And I think when they go to vote, in their own minds, they understand that I'm on their side on all these issues.",neutral,0.07160321,0.5975191,0.33087763,Flat & analytical,Surprised & expressive,Economic,Measured & Composed,6.0,positive,0.6666666666666666,0.0,0.3333333333333333,0.6348358506666667,0.0789064513333333,0.2862576561333333
Democratic,Ohio,Sherrod Brown,DBsPEStIB2z,2024/10/29,"Bernie Moreno's solution to being caught calling Ohio women ""a little crazy""? Buying a device that distorts audio of his events.",negative,0.015943194,0.34259406,0.64146274,3,negative,0.0,0.333333333,0.666666667,0.087918807,0.299423507,0.612657693," He's been hiding from Ohioans the whole election.  He always thinks he knows better.  He's one of those kind of candidates.  His own staff clearly doesn't trust him to go out and talk to people and answer questions.  I fight for the dignity of work.  He stiffs his employees and then refuses to talk about it or his staff steps between him and the question.  He doesn't seem to want to answer questions from much of anybody.  When he does, he gets in trouble.  So he doesn't really want to ask answer questions about voting.  Ohioans voting 57 percent for abortion rights.  About how he stiffed his employees out of their overtime, $400,000 worth, how he shredded documents.  When you're that out of step with the public, the only way to win is to spend a whole lot of money.  There's been more money against me in this race than any Senate race in history.  And so it's going to be a very close race.",negative,0.007864454,0.11809092,0.8740446,Flat & analytical,Surprised & expressive,Others,Subtle & Neutral,2.0,negative,0.0,0.0,1.0,0.019116431,0.1087025849999999,0.8721810000000001
Democratic,Ohio,Sherrod Brown,DBm073sSwNp,2024/10/27,Bernie Moreno thinks he knows better than Ohioans.,neutral,0.075531706,0.52578384,0.39868447,1,positive,1.0,0.0,0.0,0.8403372,0.15027072,0.009392087," Bernie Murillo thinks he knows better, so he wants a, when you said he wants a 100%  abortion ban, 100% pro-life, wants an abortion ban, he also said no exceptions for rape,  incest, or the health of the woman, or the life of the woman.  People don't feel like they're well represented and they don't want to send somebody to Washington.  It's going to sort of arrogantly dismiss what the voters want, and abortion is that, but  certainly on other issues.",negative,0.031219883,0.3646834,0.6040967,Neutral & restrained,Surprised & expressive,Campaign Endorsements,Subtle & Neutral,1.0,positive,1.0,0.0,0.0,0.8403372,0.15027072,0.009392087
Democratic,Ohio,Sherrod Brown,DBmePbztwIX,2024/10/26,Always good to be back in Dayton.,positive,0.98447126,0.01301366,0.002515016,8,positive,0.75,0.25,0.0,0.67200711,0.250215914,0.077776957," They know how good you are.  Thank you.  I can't tell you how happy I am to be here during this very last few days of the campaign.  I have not the slightest doubt again that he's going to win.  Thank you all. It's thrilling to be back in Dayton.  with one of Dayton's favorite sons.  There has been more money spent against me in this race than any race in the history of the United States, except for the President.  And they know how good you are.  Thank you.  Hey, Dayton.  How are you?  Hey!  We're going to win because of what you all are going to do.  And don't ever underplay your importance and your significance.  I can't tell you how happy I am.",positive,0.9782381,0.015295492,0.006466357,Neutral & restrained,Surprised & expressive,Campaign Endorsements,Assertive & Direct,8.0,positive,0.75,0.25,0.0,0.672007110375,0.25021591425,0.077776957
Democratic,Ohio,Sherrod Brown,DBmQbz2unGM,2024/10/26,"As Martin Luther King Jr. said, “Human progress never rolls in on wheels of inevitability.”",neutral,0.25575915,0.69446164,0.049779207,3,negative,0.0,0.0,1.0,0.036545454,0.121288144,0.842166367," A hundred years ago, Wall Street didn't come to...  because the health insurance interest wanted to help us. Civil rights didn't happen.  because a bunch of Southern segregationist senators had time to give him the vote.  to us and say, hey, I think we should start Social Security, take care of seniors.  We fought for it.  We demanded it.  We got it.  The polluters didn't come to us and say, it's time to clean up Lake Erie.  I want to help.  We had to force them, demand it, and make it happen.  We didn't create Medicare.",negative,0.033008534,0.35173726,0.6152542,Flat & analytical,Flat & Neutral,Economic,Flat & Restrained,3.0,negative,0.0,0.0,1.0,0.0365454537666666,0.121288144,0.8421663666666667
Democratic,Ohio,Sherrod Brown,DBl67hXPeIc,2024/10/26,"Thank you to all the hardworking volunteers in Columbus, and across the state, who are going to call and knock our way to victory.",positive,0.95830816,0.035312794,0.006379046,1,neutral,0.0,1.0,0.0,0.1989028,0.7858762,0.015220983," These are the best volunteers who are knocking on doors, who are making such a difference,  who are organizing new workers, nurses' aides and all that.  And so I just wanted Martin to meet you and you to meet Martin.",positive,0.9625691,0.031665344,0.005765484,Flat & analytical,Surprised & expressive,Campaign Endorsements,Emotive & Engaging,1.0,neutral,0.0,1.0,0.0,0.1989028,0.7858762,0.015220983
Democratic,Ohio,Sherrod Brown,DBjPdrNMaaU,2024/10/25,"Felt the energy in Gahanna. 

Let’s do this.",positive,0.8988065,0.093545415,0.007648012,2,positive,1.0,0.0,0.0,0.92814585,0.061836485,0.010017657," She was so right!  A long time friend of ours, Martin Sheen's in town.  Let me hear it for you, Sharon.  Good to see you.  How's it going?  Good to see you.  Thank you.  Thanks for your service. I'm an independent voter. I will continue to vote.  Good to see you.  What's going on?  Good to see you.  Thank you.  Thank you.  Oh, it's so exciting!",positive,0.97459376,0.022064032,0.003342236,Energetic & Bright,Flat & Neutral,Immigration,Emotive & Engaging,2.0,positive,1.0,0.0,0.0,0.92814585,0.061836485,0.0100176567
Democratic,Ohio,Sherrod Brown,DBfalAwvuS7,2024/10/24,"I’m proud to have Martin Sheen by my side this week.

He knows Ohioans are ready for us to continue our fight for the Dignity of Work.",positive,0.97187895,0.024863932,0.003257126,19,positive,0.736842105,0.157894737,0.105263158,0.703875245,0.196014358,0.10011041," Well, there's the contrast is clear. I fought for the dignity of work my whole career.  My opponent, Bernie Marino, is he stiffed his own workers out of four hundred thousand dollars in overtime.  Then he destroyed the evidence that the court demanded and to pay them back.  And how do you trust somebody that stiffs his own workers to look out for workers in Ohio?  Now, Martin saw today in Gahanna and saw in Columbus going to see in Dayton and Cincinnati and Cleveland the incredible enthusiasm of so many volunteers.  Part of that is abortion rights. Bernie Marino wants a national abortion ban.  No exceptions. I fought for issue one last fall.  The constitutional amendment for abortion rights. Fifty seven percent of Ohioans agree with me.  And Bernie thinks he knows better. So this contrast is really clear.  And in Martin, because of what's in his core and in his gut and in his heart,  helps us get that message across.  I see one of my heroes, and I'm very proud to support him.  And I see a man who stands on his beliefs, and he reflects the very best part of us,  and he challenges us to stand up for what we believe and stiffen our spines  and to live an honest and decent life to begin with,  but to go further with that and serve in public with that same kind of energy and faith.  Everybody knows who he is, where he comes from, what he stands for,  and they're going to send him back to the U.S. Senate for a fourth term.",neutral,0.105128825,0.55242556,0.3424456,Flat & analytical,Flat & Neutral,Economic,Subtle & Neutral,19.0,positive,0.7368421052631579,0.1578947368421052,0.1052631578947368,0.7038752454736843,0.1960143577105263,0.1001104102736842
Democratic,Ohio,Sherrod Brown,DBWV0ZKq-La,2024/10/20,My faith guides me in everything I do.,positive,0.8981753,0.093661234,0.008163411,5,negative,0.2,0.4,0.4,0.167787482,0.399474425,0.432738129," almost never talk about my faith, but I grew up a Lutheran in Mansfield.  For years, Jesus wouldn't have said that you're worth more than she is.  And I came across a different translation called the Poverty and Justice Bible, and it goes like this.  When I was hungry and fed, when I was thirsty, he gave me a drink.  What you did for those who were overlooked or ignored, you did for me.  And it's such a different meaning.  And it's really what, to me, what Christianity is.  I remember being taught, when I was hungry, you fed me.  When I was thirsty, you gave me a drink.  And then it goes on to say what you did for the least of these,  you did for me.  And I remember thinking.",neutral,0.24719839,0.6767486,0.07605305,Flat & analytical,Surprised & expressive,Immigration,Subtle & Neutral,5.0,negative,0.2,0.4,0.4,0.1677874824,0.3994744248,0.4327381294
