date,name,keycode,party,state,text,text_matched_roots,text_num_matched_roots,text_num_words,text_root_ratio,caption,caption_matched_roots,caption_num_matched_roots,caption_num_words,caption_root_ratio,elite,centr,left,right,text_populism,elite_cap,centr_cap,left_cap,right_cap,cap_populism,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2024/10/28,Kari Lake,DBrhLJViwfG,Republican,Arizona,"The healthcare system has so many levels of bureaucracy that  Pay for the symptoms.  Push it forward.  Push it forward.  Yeah, push it forward.  Push it out.  Somebody else will deal with it.  Kick the can.  You might die when we don't have to pay.  And so I just appreciate your service to our country.  I'm sorry for all of the things that you had to endure when you got back.  I want to be your voice back in DC.  I want to take these problems so that you don't have to worry and you have a voice for you back there.  so many weeks or so many days to get into a doctor.  They deserve better.  And that's something I want to see change in Washington, D.C.  But I want to hear from you guys.  and said if you have to wait  They should all be out of jobs.  Well, I'm so happy to hear that.  And I'm sorry that.  Well, and it seems like D.C. always wants to, Washington, D.C. always wants to.  You were talking a little bit about the VA health care system.  Absolutely.  And it's gotten so big that the bloat has just gotten almost dangerous where the bureaucrats are running the show.  These were, these are not entitlement, I mean these were earned.  Hey everybody, I'm here with Dave, Mike, and Rod, three veterans, heroes.  They served our nation, they served our country, and I'm just honored that you're here talking  about some of the issues that you're facing because our veterans...  you had to wait that long.  I mean, rather than, so typical of the government,  rather than fix the problem.  It'll be cheaper in the long run.  Well, I'm glad you're feeling better.  Is it okay now?  Why don't we talk...  I'm not going to be representing the lobbyists.  Actually, I don't care if the lobbyists hate me.  I want to make it so that you don't have to go back and fight for your rights.  Fight for...  I'm happy to hear that.  and give that choice back to the Veterans.  If they want to go to the VA, that's great.  But if that's not the best fit for them,  you know, are willing to lay down their lives for our country.  And when they come home and as they get older,  they go to the VA hospital perhaps, and they don't get the best treatment.  try to knock on the door of a lawmaker.  Why did you have to wait 14 years to get that surgery?  It seems that the VA  Yes.  And it's really appalling that you had to wait that long.  So I'm so glad you're off it. That gives people hope that they can get off it.  VA health care. The first instinct is to cut Social Security or Medicare.  You know, their first instinct is to go after and cut.  When did you finally get the surgery?  Tell us a little bit about you.  What are your kind of frustrations with the federal government?  From what I'm hearing from other veterans, sometimes they just give up.  They just say it's...  Really?  In Arizona.  and the VA system can't accommodate you,  then you need to, you get to go somewhere else.  Yeah.  oh, you're not really truly living, are you?  A lot of times you hear it's just impossible to get off of it.  the things that you've earned, that you served our country, fought for this country,  and I want to make sure that you're treated properly as veterans and respected.  That's one class of people I wouldn't mind seeing on the other point.  You guys go learn to code.  Bedbound for 11 months?  Yes, ma'am.  Because they wouldn't do the surgery?  Yes, ma'am.  that you shouldn't have had to and I want to help turn this government around.  I don't know about you, I'm tired of begging for my freedoms.  There you go.  I'm tired of begging for our inalienable rights.  working against us.  We're going to restore those freedoms and rights, restore the Constitution,  get the government off our back, and I want to be your voice there.  So thank you so much.  How about these are the things that were heard?  and really all over the country, and they just say,  Thank you guys.  would give them choices. It'll be cheaper in the long run.  So we need to make some serious changes.  Yeah, and I'm 100%.  can't go through so many hoops and then they suffer.  Tell us a little bit about where you served and what are some of the issues you have?  the systems that are actually helping people.  I hope they're embarrassed.  We need to make sure that there's choice and I think President Trump introduced that.  cut where it's hurting the true patriots and the true people who fought for this country  and did everything right.  And then people who haven't done anything are being thrown in jail.  Absolutely.  You're right. It does seem very upside down.  Well, we need to definitely, I call it defanging the federal government,  because it seems as if they've been...  Our lives are busy. Our lives are already difficult. I don't have time to go to DC and...  And how about we cut some of the waste?  There's a ton of waste.  We can start cutting true waste and not going after.  Well, let's get some attention on it.  It's starting in January of 25, and I talk to people all over the state.",[],0,921,0.0,"WATCH: Kari Lake's Veterans Roundtable ????

Thank you to all our veterans for your sacrifices and strength. Kari Lake is committed to working tirelessly to ensure that each of you receives the support, respect, and resources you deserve. #VeteransForKari",[],0,39,0.0,0.80424553,0.95978343,0.54823864,0.015109689,centr,0.0045206547,0.98322624,0.4761494,0.029096073,centr,1,924,10.49,89.38,50.45,32.21,9.06,12.45,93.07,78.46,60.61,21.32,13.31,3.68,2.38,4.76,0,2.27,8.01,13.53,5.19,0.87,12.55,11.15,8.12,8.23,2.06,23.48,5.19,3.79,5.09,2.6,1.08,1.41,23.92,1.19,12.12,2.06,1.19,3.14,2.71,1.19,2.71,0,4.76,2.81,1.95,1.73,0.76,0.97,0.11,0.22,0,0,15.69,3.9,1.19,0.43,0.43,0.43,1.41,11.26,0,0,0.22,0.32,1.3,1.3,0,0,2.49,0,0.11,1.73,0.65,0,2.06,1.41,0.65,0,0,0,0,0,0.11,1.95,1.41,1.73,0.87,0,0.43,0.22,0.22,0,9.63,9.74,0.54,2.49,6.82,0.32,0.65,0.11,3.57,3.57,8.77,2.27,1.19,0.11,0.97,0.11,0,23.92,11.47,5.19,1.19,0,5.95,0.11,0
2024/10/29,Eric Hovde,DBsCFc3oDVx,Republican,Wisconsin,"to restore the American dream  Now, Senator Baldwin, who's been a lifelong politician, 38 years in politics, 26 years in Washington, has been a big part of this problem.  to change America. Remember, before the 20 election, we're going to change America.  Well, they sure have, and it sure hasn't been for the better.  What do President Trump and I want?  And I'm telling you, we need change.  and grow our free market capitalist system that made us the wealthiest country in the history of mankind?  and to make America great again.  You think, what does President Trump and I want?  Kamala Harris and Senator Baldwin want?  We want to preserve.  We've got a lot of problems.  We've got a broken health care system where the costs continue to rise  and access to care continues to fall.  We have a shortage of affordable housing for young people.  The litany of problems are extensive.  And the choices could not be more different.",['politici*'],1,161,0.00621118,"The stakes in this election could not be higher, and the choice could not be more clear. 

It’s time for change.",[],0,21,0.0,0.3108651,0.017989023,0.0008097687,0.0099318605,none,0.0031311393,0.043141786,0.0033181373,0.0017550628,none,1,161,60.52,89.33,40.32,69.1,10.06,21.74,89.44,67.7,48.45,12.42,9.32,1.86,4.97,1.24,0,0.62,3.11,10.56,8.07,1.86,11.8,10.56,2.48,6.21,1.24,21.12,7.45,4.35,10.56,4.97,0.62,4.97,25.47,0,13.04,1.86,3.11,3.73,0,0,2.48,0.62,4.35,3.73,0.62,0,0,0,0,0,0,0,11.8,1.86,1.24,0,0,0,0.62,9.32,0,0,0,0,5.59,4.97,0.62,0,3.73,0,0.62,0,3.11,0,0.62,0.62,0,0,0,0,0,0,0,0.62,2.48,1.24,0.62,0,0,0,0,0,11.8,5.59,0,1.24,4.97,0,0,0,8.07,4.97,5.59,1.24,0,0,0,0,0,20.5,7.45,6.83,2.48,0,3.73,0,0
2024/10/29,Colin Allred,DBsF0DzvfNv,Democratic,Texas,"I'm gonna have to get my son out.  Not sure.  He's eight.  And you know who he told me to vote for?  You.  You got the youth vote.  Yeah, that's right.  I know.  Who are you voting for?  We're trying to flip the script.  Yeah.  Gotta get out the boat.  He's the real star and he's on TV every 15 minutes. I'm like once a week at best  Alright brother, we got your vote!  My wife ain't gonna believe it, man.  Calling already?  Yeah.  Thank you.  Real quick.  You know you can be whatever you want to be, right?  Yeah.  Yeah.  You can be whatever you want to be.  You just got to work hard.  You can do it.  Right?  Right?  All right.  Give me a hug.  Appreciate you.  All right.  Appreciate you.  Thank you.  Hey everybody, I'm here in historic Third Ward,  knocking on doors, and I brought a special friend.  What's up y'all, how you feeling?  My name is Jason George, you may have seen me on TV,  but today I'm hanging out in Texas here,  knocking on doors with my man Colin Allred because",[],0,187,0.0,"If you get a knock on your door, it might be me and @jasonwinstongeorge getting out the vote in your neighborhood! ???",[],0,22,0.0,0.021523783,0.012698551,0.0019761126,0.0024019126,none,0.01185878,0.004837093,0.0019627623,0.0033407535,none,1,187,14.56,99,54.32,44.23,5.19,10.16,94.12,78.07,57.75,25.13,21.39,6.95,1.07,10.16,2.14,0,3.74,10.16,3.74,2.14,12.3,13.9,3.74,2.67,1.07,26.2,4.81,4.28,4.81,3.21,1.6,0,26.74,2.14,11.76,4.28,1.07,3.21,1.6,1.07,1.07,0,3.74,2.67,1.07,1.07,1.07,0,0,0,0,0,24.06,4.81,2.14,1.07,0,0,2.14,19.25,1.6,1.6,0.53,4.81,3.21,2.14,0,1.07,1.6,1.07,0,0.53,0,0,0,0,0,0,0,0,0,0,0,1.6,1.07,2.67,0,0,0,0,0,0,14.97,9.09,0,1.6,5.88,0.53,0,1.07,4.28,2.67,9.63,3.21,5.35,2.14,3.21,0,0,31.02,14.44,5.88,3.74,0.53,6.42,0,0
2024/10/29,Colin Allred,DBsMkvSobf7,Democratic,Texas,I believe in our public education system here in Texas.  Ted Cruz wants to take that away.  That's incredibly important for our rural communities.  We've had a lot of hospitals closing in rural Texas.  That's partly because we have the highest uninsured rate in the country.  I want to expand health care coverage and lower costs.  Ted Cruz is responsible partly for where we are right now.  And so I think his policies have been terrible for Abilene and for rural Texas.,[],0,82,0.0,"From Abilene to Alamo, I will fight for Texans across our great state.",[],0,13,0.0,0.72329557,0.06573749,0.035574112,0.006732485,elite,0.006019027,0.9255783,0.011051754,0.04055625,none,1,82,34.12,91.94,51.25,37.8,10.25,19.51,86.59,74.39,52.44,14.63,10.98,3.66,6.1,0,1.22,0,3.66,10.98,3.66,0,14.63,10.98,8.54,6.1,0,18.29,12.2,6.1,7.32,7.32,0,0,20.73,0,10.98,2.44,2.44,2.44,2.44,1.22,0,0,3.66,2.44,1.22,1.22,0,1.22,0,0,0,0,10.98,1.22,1.22,0,0,0,0,8.54,0,0,0,1.22,0,0,0,0,4.88,0,0,2.44,2.44,0,2.44,2.44,1.22,0,0,0,0,0,0,0,2.44,1.22,0,0,0,0,0,0,8.54,14.63,0,1.22,13.41,0,0,0,1.22,3.66,7.32,1.22,0,0,0,0,0,13.41,9.76,0,0,0,3.66,0,0
2024/10/29,Sherrod Brown,DBsPEStIB2z,Democratic,Ohio,"He's been hiding from Ohioans the whole election.  He always thinks he knows better.  He's one of those kind of candidates.  His own staff clearly doesn't trust him to go out and talk to people and answer questions.  I fight for the dignity of work.  He stiffs his employees and then refuses to talk about it or his staff steps between him and the question.  He doesn't seem to want to answer questions from much of anybody.  When he does, he gets in trouble.  So he doesn't really want to ask answer questions about voting.  Ohioans voting 57 percent for abortion rights.  About how he stiffed his employees out of their overtime, $400,000 worth, how he shredded documents.  When you're that out of step with the public, the only way to win is to spend a whole lot of money.  There's been more money against me in this race than any Senate race in history.  And so it's going to be a very close race.",[],0,165,0.0,"Bernie Moreno's solution to being caught calling Ohio women ""a little crazy""? Buying a device that distorts audio of his events.",[],0,21,0.0,0.99426055,0.28031963,0.06457001,0.024171116,elite,0.9533211,0.0024102184,0.007054694,0.019768385,elite,1,165,48.76,93.08,9.55,13.71,11.79,14.55,94.55,69.7,58.18,16.36,12.73,1.21,0,0.61,10.3,0.61,3.64,12.12,4.24,1.82,19.39,7.27,7.88,7.27,1.82,15.76,4.24,4.24,5.45,0.61,1.82,3.03,26.06,1.82,15.15,7.27,1.21,1.21,7.27,1.82,1.82,0,4.24,1.82,2.42,0,0,0,0,0,0,0,22.42,6.67,0,0,1.21,0.61,4.24,15.76,0,0,0,10.3,3.03,3.03,0,0,6.06,0,0,3.64,3.03,0,0.61,0.61,0,0,0,0,0.61,0,0,0,1.21,0.61,0,0,0,0.61,1.21,0,7.27,8.48,0,1.82,6.67,0.61,0,0,3.64,1.82,7.27,1.21,0,0,0,0,0,16.97,8.48,3.03,0,0,4.85,0.61,0
2024/10/29,Kari Lake,DBsaJlsiSWz,Republican,Arizona,"That was proven yesterday.  And the people are struggling economically in New York.  And it's just a real mess.  And everywhere we went, whether it was an Uber driver or a taxi driver, they would say, oh, they would figure out who I was.  And they would say, oh, my gosh, we miss Trump so bad.  We got to get Trump in office.  We have to turn this around.  And the city is in disarray.  Crime is up.  You don't feel safe walking on the streets.  There's lines of people there illegally.  They're staying in four-star hotels.  So I think New York is much more MAGA than anyone would believe.  Oh, I had so many people who were there texting me and they said it's just electric inside.  And we were watching a bit of it yesterday.  Of course, I'm busy on the campaign trail here in Arizona.  But I'm not surprised at all.  I've been to New York several times in the past few months, actually.",[],0,167,0.0,"President Trump's rally in Madison Square Garden was something special.

I've always said New York is much more #MAGA than anyone would believe.

Yesterday, The America First Movement proved it.",[],0,30,0.0,0.026431378,0.7442786,0.011990375,0.027310686,centr,0.010276655,0.010081541,0.001980185,0.0033603609,none,1,167,14.46,68.07,94.52,20.23,9.28,12.57,90.42,77.84,61.08,16.77,12.57,4.79,2.99,0.6,0,2.99,4.19,11.38,5.39,0.6,11.98,14.37,7.19,8.38,1.2,22.16,7.78,5.39,4.79,2.99,0,1.8,30.54,1.2,12.57,3.59,0,2.4,1.2,2.99,2.99,0,5.39,2.4,2.4,1.2,0,0.6,0,0,0,0,14.37,2.99,0,0,0,0,2.4,10.18,0,0,0,0,1.2,0.6,0,0.6,1.2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0.6,0.6,5.99,14.37,1.2,1.8,10.78,0.6,0,0.6,5.39,7.78,7.19,1.2,1.8,0,0,1.8,0,22.16,10.78,5.99,0,0,4.79,0.6,0
2024/10/29,Kari Lake,DBsaUZNsWpI,Republican,Arizona,"people pouring across illegally, fentanyl pouring into our communities, killing our young people.  for the good people of this country.  destroy the housing market, and the mortgage rate shot up to now about 8%.  It's impossible for a young person to get ahead, get a down payment, and buy a house right now.  Instead of living the American dream, our young people are wondering if they're going to have to live in a small apartment  with two or three or four roommates for the rest of their life.  So we have the plans.  We are going to put America first.  We're going to secure the border, bring back that strong Trump economy, energy independence,  a great quality education for our kids so they're ready to tackle the jobs that are out there when they get out of school.  And we're going to bring peace and prosperity, not war and poverty.  I'm looking forward to President Trump getting in office and joining him in Washington, D.C., in the U.S. Senate  and making sure that we accomplish all of those things and more.  the worst people in the world.  Can you imagine?  They helped...  And now he wants to represent the people of this state, and he's called more than half of us the worst people in the world.  He's called them dumb, all these different names.  You know, they don't have a plan, because if they did, in the case of Kamala Harris, that plan would have been rolled out four years ago.  But instead, what happened four years ago is when they got into office three and a half years ago, they rolled out the opposite.  They rolled out the beginning of the destruction of America.  They opened up the border.  They coddled the cartels, empowered the cartels, left Americans dealing with.  I'm feeling the same thing here in Arizona with my radical, radical opponent.  You know, he's called Trump voters.",[],0,321,0.0,"Biden/Harris & Gallego inherited a secure border & a prosperous economy & ripped them wide open.

They've never acted in our best interest, Ruben said, ""Trump voters are the worst people in the world.""

People who hate us can't represent us.

President Trump & I want to put America First. We want peace & prosperity, not war & poverty.

We're asking for your vote to do it.",[],0,67,0.0,0.95950335,0.7677588,0.054058224,0.9687338,right,0.9646797,0.55815995,0.008788409,0.43604565,none,1,322,70.06,93.04,82.61,16.68,14.64,16.15,92.24,69.88,54.97,14.29,10.56,0.93,3.11,0.93,1.55,4.04,3.73,16.15,9.01,2.48,14.91,6.83,4.97,6.83,0.62,16.15,6.21,5.9,9.32,4.66,1.86,2.8,20.81,0.62,9.01,2.48,0.31,0.93,1.55,0,4.66,0,4.66,2.17,2.48,0.31,0.31,0,0,0,0,0,17.39,3.11,0.31,0,0.31,0.31,0.93,13.66,0.62,0.31,0,1.55,1.86,1.55,0.31,0,5.28,0,1.55,2.17,1.86,0,1.24,0.31,0.31,0,0,0.31,0,0,0.31,0.62,0.31,1.55,0.93,0,0,0,0.31,0.31,11.8,14.29,0.62,2.17,10.87,0.31,0,0.31,4.66,4.35,6.52,4.97,0,0,0,0,0,19.88,8.39,7.45,0.31,0,3.42,0.31,0
2024/10/29,Kari Lake,DBsgFamMje9,Republican,Arizona,"I'm actually thinking you meant to ask me about the issues that people cared about.  And people care about our wide open border.  They care that 21 million people have poured in to your city, to my city, all across this country.  Do you think people care if you're willing to accept the results?  I did just explain that. I've put out a lot, I've talked a lot about this, and I just explained that I'm running for federal office.  So I explained how I voted, I'm running for federal office.  So which office you're running for?  Really quickly, though, Caitlin, Caitlin, I was just Caitlin. I was just in New York City. I believe that's where you are broadcasting live from tonight. The streets aren't safe anymore. The subways aren't safe anymore. I care about the border and we're going to make sure we we're going to make sure we secure the border.  I don't think that we'll ever be able to afford a home in our generation  because the housing prices have soared, especially in the past four years.  They've gone up 35% in Arizona.  I did vote early. I did vote early. And I planned to my husband plans to vote early. My daughter voted early. My son will be voting on Election Day. I've never changed my position. I've always said vote however you're comfortable. I do wish we had Election Day, but we don't. So we have to vote in that way. And we're going to make sure that we get everybody out to vote.  And if you look at the stats, I don't know if you've covered this yet because it doesn't go in the Democrats direction, but we are seeing a huge turnout right now in Republicans voting early. It's incredible what we're seeing here on the ground.  And at this rate.  abortion on this issue.  Well, I think what you meant to ask is, Carrie, things are really tough right now.  And I know that people that are watching tonight.  ports of entry.  And Caitlin, it doesn't help that we've had 21 million people here that have poured across  the border.  Why are we looking backward?  I'm looking forward, Caitlin.  I already know what your head like.  I voted for the law that we have.  The current law is 15 weeks, and it provides abortion up to 15 weeks.  But the beauty of this is that the people of Arizona get to decide.  We get the choice in this, and my opponent wants to take that choice away from us,  drag it back to some back room with Chuck Schumer,  and decide what the law is here in Arizona.  And the people of Arizona get to decide.  They'll either decide to keep the current law or go with his proposition.  And the one thing I will tell the folks in Arizona that are watching tonight  is that when I am in the U.S. Senate, I will not vote for a federal abortion ban.  I believe it should fall into the people of the state to decide,  nor will I vote for federal dollars to go toward abortion.  But I will, Caitlin, do everything in my power to make sure that we are pushing laws that help women.  We want to make sure we have women's health care.  We want to make sure that women, if they want to keep their babies, know that there's help and options.  I heard of a statistic that broke my heart the other day,  that 60% of women who have an abortion would have not had that abortion  if they would have known there was a little bit of financial.  Yes, because in the federal office, we're not going to decide that, Caitlin.  But I'm really concerned more about, I'm concerned just as much about the children that are going missing, the women that are being raped.  And I wish the media cared about them.  I haven't heard a lot of questions being asked of my opponent or Kamala Harris about the 325,000 children who've gone missing.  I haven't heard a lot of questions coming from the mainstream media about the women who are being killed at the hands of people here who are murderers and rapists.  I was in New York City.  Well, your opponent, of course, voted for the Lake and Riley Act.  I don't really think those voters exist.  I actually look at the good polling, our internal polling, which shows I'm ahead a little bit, and this is a tied-up race.  So I'm actually looking forward to the election.  It's going to be a voter turnout election.  And right now we're seeing a great turnout with Republicans, much higher than Democrats right now.  And then we're going to see people show up on Election Day as well.  But what I really want to do is get to securing our border, bringing back a strong economy, making our streets safe in New York, in Phoenix, in Scottsdale, in Flagstaff.  I do believe in exceptions for rape and incest and the life of a mother.  Unfortunately, the other proposition really, I believe, goes too far.  It really takes it right up until nine months in some circumstances.  But again, the people of Arizona are going to decide, and I'm going to live with whatever.  i want to secure the border i want a strong economy i want schools that are  teaching our kids lessons that actually help them get ahead  my opponent has done an extreme makeover  he's we voted for open borders he's voted against the border wall he called  trump supporters  domini called trump supporters and republicans the worst people in the  world but i think he's also both of the city i know but i'm telling you i'm  about to explain this he's also voted for  defunding the police he's done an extreme makeover  Well, no, it's just that I know what office I'm running for.  I'm running for a federal office.  This has been sent back to the state.  And while I appreciate that you're concerned about this,  I know many women are concerned about it.  I'm a woman.  I have a daughter.  I came from a family of eight girls, so I understand the issue of women.  I want to make sure that women have options and affordable health care.  And women do care about this, but they also care about being able to afford groceries.  They care about the fact that not too far from here,  just a few hours south of where I'm sitting right now,  we have a wide open border and people are coming in.  Women care about the concern of World War III starting up.  You know, I was just at the border a couple of days ago,  and it breaks my heart because this little shoe right here I picked up,  it was probably the shoe that a little two- or three-year-old boy wore.  Thank you, Caitlin. Appreciate you having me on.  I care about them.  You've asked zero questions about inflation and the cost of living.  In Arizona, we can't afford to live anymore.  We have the fastest growing rent prices in the country in three of our cities.  So you're not going to answer the question.  passed a law to push for over-the-counter birth control pills and birth control so that women never have to be without that,  and they can actually get that birth control in a much easier form, much cheaper, so they don't have to make that choice.  Hold up, Caitlin. We've had 10 questions probably, and you've had all of them being about elections or abortion.  And while those are big issues.  You know what, Caitlin?  You've seen thousands of interviews from me.  I've answered that a million times.  I'm looking forward.  You've actually yet to answer the question.  They decide it's not going to be up to the U.S. senator in this state.  And my opponent has spent $40 million trying to lie to the people and saying that it is up to the U.S. Senate.  And it's not. It's up to we the people.  So whatever people decide in Arizona, I will respect.  or emotional health.  And if that's the case, we're failing.  I'm really proud of the Republicans in our state, Caitlin,  because what we're trying to do is prevent women from ever having to make that choice,  and we are the ones, Republicans in Arizona, who...  Caitlin, hold up, hold up.  The media can't get over it.  You say I can't get over it, and it looks like you can't.  No, listen, I want to see.  Caitlin, I'm looking forward to what is coming up.  I'm looking forward to November 5th and this huge election.  And the people of our state are caring about what's coming up, what's going forward.  How are we going to make sure we secure the border?  What can we as Republicans do to make sure we bring back that thriving economy  where we have record low unemployment?  So you're not going to say whether or not you want to.  I don't think I said that.  They are worried about that, and it doesn't help.  First of all, I want to go back to a question you just answered.  I have not changed my position on early voting.  We have to vote for the entire season.  He came on your show and you never interrupted him once.  And I'm here to tell you we have a lot of issues as women we care about.  I care deeply about the little boy who was possibly wearing this shoe when he crossed our border who's now missing.  I worry about where he is right now.  I worry about the people who are sex trafficked into our country and across our border.  And most importantly, one of the most important issues I worry about is the weapon of mass destruction pouring across our border.  It's called fentanyl and it's killing about 100,000 young people about your age every year.  I'm worried about your generation.  I have kids that are probably about your age.  And they've told me my son just came home from college the other day and he said, Mom.  I've answered them before.  It's just sitting there at the border.  And I thought to myself, there's 325,000 children that have been trafficked across our border,  many of them sex trafficked, that have been lost.  Can I stop?  I think what you meant to ask is how can we get through this difficult time where people are pouring across our border and people can't afford to live right now?  I know that you're probably doing OK.  You probably have a pretty good salary.  I once sat in the chair like you did.  But people are really struggling right now.  I've talked to so many parents, dozens of parents who've lost somebody about your age or younger, a child from fentanyl.  They're no longer willing to have our border be wide open.  I'm glad you asked about the election.  I'm looking forward to November 5th.  We're seeing a huge turnout in voters here in Arizona, Democrats, Independents and Republicans.  Well, I want to make sure our elections are run properly, and I'm still in litigation, so I don't want to speak to that.  But I do want to look forward, and it's so funny that the media – Caitlin, hold up. Hold up.",[],0,1910,0.0,"WATCH: Kari Lake's Full Interview With CNN… Notice ZERO Questions On Economy and Border… ?? 

Kari is laser-focused on solving the issues that matter the most to Arizonans.

DONATE: KariLake.com/Donate",[],0,30,0.0,0.03664677,0.38233325,0.007466726,0.039268427,none,0.005752313,0.93225217,0.011282531,0.02249661,centr,1,1909,20.02,67.38,89.7,37.57,13.17,14.56,93.4,75.85,59.4,19.64,13.51,6.23,3.14,2.1,0.63,1.05,6.13,13.99,5.87,1.52,13.46,11.63,7.6,6.23,1.89,23.73,5.03,4.03,5.97,3.98,0.52,1.47,25.09,0.94,10.74,3.4,0.79,1.73,1.78,0.94,3.2,0,4.4,2.67,1.47,0.94,0.42,0.26,0.26,0,0,0,14.98,3.77,1.31,0.05,0.26,0.05,1.78,10.74,0.79,0,1.05,0.89,2.72,2.72,0,0,1.52,0,0.21,0.68,0.68,0,1.99,1,0.1,0,0,0.1,1,0.05,0.16,0.42,0.89,0.63,0.16,0,0,0,0.42,0,8.43,12.47,1.36,1.73,8.8,1.15,0.21,0,4.09,4.98,7.7,3.56,0.1,0,0.1,0,0,19.28,7.6,5.34,0.42,0,5.45,0.47,0
2024/10/29,Colin Allred,DBtYGK-vOCN,Democratic,Texas,"who spoke  Well, thanks for having me on, Lawrence.  That event was incredible.  Houston was on fire.  And we were talking about the stories of Texas women.  and sexist families.  And I just want to note that I was introduced by Amanda and Josh Zyrowski.",[],0,45,0.0,"Ted Cruz thinks that he knows better than Texas women, but on November 5th they’re going to prove him wrong.",[],0,20,0.0,0.0028236157,0.022225993,0.0051374026,0.0025317047,none,0.73308414,0.7817554,0.042148422,0.013696897,centr,1,45,27.51,66.21,1,85.84,7.5,17.78,80,68.89,57.78,15.56,11.11,6.67,2.22,0,0,0,4.44,6.67,2.22,0,15.56,11.11,6.67,8.89,0,20,2.22,0,6.67,4.44,0,2.22,15.56,0,4.44,0,0,2.22,0,0,0,0,8.89,6.67,2.22,0,0,0,0,0,0,0,20,11.11,2.22,2.22,0,2.22,8.89,8.89,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,17.78,13.33,4.44,0,0,0,0,0
2024/10/29,Colin Allred,DBtg9W-xRx2,Democratic,Texas,"This November, we're going to shock the world.",[],0,8,0.0,One week until we shock the world.,[],0,7,0.0,0.021608707,0.0067029325,0.0016635568,0.002065181,none,0.038319588,0.003379616,0.0022559112,0.003132767,none,1,8,62.1,99,89.39,1,8,12.5,100,50,50,25,12.5,0,12.5,0,0,0,12.5,25,12.5,0,12.5,12.5,0,0,0,25,0,0,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,0,12.5,25,0,0,0,0,0,37.5,12.5,12.5,0,0,12.5,0,0
2024/10/29,Dave McCormick,DBtu3IKO2sE,Republican,Pennsylvania,"98%. He's voted for sanctuary cities.  a guy who's doing this for one reason.  I grew up in Bloomsburg, my folks had a farm, I baled hay, I trimmed Christmas tree.  Anybody been to Bloomsburg and remember the McGee Hotel?  I was a busboy at the McGee Hotel, right?  I was a paperboy.  I wrestled.  I played football.  And wrestling took me...  One reason, right?  And he's voted 98% of the time with the radical liberal agenda of Biden and Harris.  One reason.  That's why I'm doing this.  Seventh generation Pennsylvanian.  He's voted for all the reckless spending.  He's voted for biological men competing in women's sports.  Does this sound like Pennsylvania to you?  And he's running against.",[],0,118,0.0,"Duty. Honor. Country.

That’s why I’m running for the U.S. Senate.",[],0,11,0.0,0.9904214,0.1717332,0.08114735,0.9941199,right,0.0021830602,0.04877653,0.0027549854,0.0031918716,none,1,118,51.39,50.15,41.6,31.93,6.21,19.49,83.05,65.25,54.24,18.64,14.41,8.47,0,0.85,4.24,0,4.24,16.1,7.63,5.08,12.71,12.71,0.85,4.24,0,21.19,3.39,4.24,0.85,0,0.85,0.85,25.42,0.85,5.93,3.39,3.39,0,0.85,0,0.85,0.85,2.54,1.69,0.85,0,0,0,0,0,0,0,11.02,0,0,0,0,0,0,10.17,0.85,0,0.85,5.93,5.08,5.08,0,0,4.24,2.54,0,0,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0.85,0,3.39,6.78,0,0.85,5.08,0,0.85,0,2.54,10.17,7.63,0,0,0,0,0,0,31.36,14.41,4.24,3.39,0,7.63,1.69,0
