text_eng,text,id,username,elite,centr,left,right
"For the first time in the history of weather recording, it has rained at the highest point of the Greenland Ice Sheet.",Erstmals seit der Geschichte der Wetteraufzeichnung hat es auf dem höchsten Punkt des Grönländischen Eisschildes geregnet.,316953,schadt,False,False,False,False
"For the first time in the history of weather recording, it has rained at the highest point of the Greenland Ice Sheet.",Erstmals seit der Geschichte der Wetteraufzeichnung hat es auf dem höchsten Punkt des Grönländischen Eisschildes geregnet.,316953,riedel,False,False,False,False
"For the first time in the history of weather recording, it has rained at the highest point of the Greenland Ice Sheet.",Erstmals seit der Geschichte der Wetteraufzeichnung hat es auf dem höchsten Punkt des Grönländischen Eisschildes geregnet.,316953,grabsch,False,False,False,False
"For the first time in the history of weather recording, it has rained at the highest point of the Greenland Ice Sheet.",Erstmals seit der Geschichte der Wetteraufzeichnung hat es auf dem höchsten Punkt des Grönländischen Eisschildes geregnet.,316953,coudry,False,False,False,False
"For the first time in the history of weather recording, it has rained at the highest point of the Greenland Ice Sheet.",Erstmals seit der Geschichte der Wetteraufzeichnung hat es auf dem höchsten Punkt des Grönländischen Eisschildes geregnet.,316953,richter,False,False,False,False
"But unfortunately, you are not able to do this, to the detriment of families in this country.",Aber dazu sind Sie leider zum Schaden der Familien in diesem Land nicht in der Lage.,1049446,schadt,False,False,False,False
"But unfortunately, you are not able to do this, to the detriment of families in this country.",Aber dazu sind Sie leider zum Schaden der Familien in diesem Land nicht in der Lage.,1049446,richter,False,False,False,False
"But unfortunately, you are not able to do this, to the detriment of families in this country.",Aber dazu sind Sie leider zum Schaden der Familien in diesem Land nicht in der Lage.,1049446,riedel,False,False,False,False
"But unfortunately, you are not able to do this, to the detriment of families in this country.",Aber dazu sind Sie leider zum Schaden der Familien in diesem Land nicht in der Lage.,1049446,grabsch,False,False,False,False
"But unfortunately, you are not able to do this, to the detriment of families in this country.",Aber dazu sind Sie leider zum Schaden der Familien in diesem Land nicht in der Lage.,1049446,coudry,False,False,False,False
"Trump restores the democratic order from head to toe when he supports the majority opinion of the American Congress, the elected representation of the American citizens, in achieving justice.","Trump stellt die demokratische Ordnung wieder vom Kopf auf die Füße, wenn er der Mehrheitsmeinung des amerikanischen Kongresses, also der gewählten Vertretung der amerikanischen Bürger, zum Recht verhilft.",999169,schadt,False,False,False,False
"Trump restores the democratic order from head to toe when he supports the majority opinion of the American Congress, the elected representation of the American citizens, in achieving justice.","Trump stellt die demokratische Ordnung wieder vom Kopf auf die Füße, wenn er der Mehrheitsmeinung des amerikanischen Kongresses, also der gewählten Vertretung der amerikanischen Bürger, zum Recht verhilft.",999169,richter,False,False,False,False
"Trump restores the democratic order from head to toe when he supports the majority opinion of the American Congress, the elected representation of the American citizens, in achieving justice.","Trump stellt die demokratische Ordnung wieder vom Kopf auf die Füße, wenn er der Mehrheitsmeinung des amerikanischen Kongresses, also der gewählten Vertretung der amerikanischen Bürger, zum Recht verhilft.",999169,coudry,False,False,False,False
"Trump restores the democratic order from head to toe when he supports the majority opinion of the American Congress, the elected representation of the American citizens, in achieving justice.","Trump stellt die demokratische Ordnung wieder vom Kopf auf die Füße, wenn er der Mehrheitsmeinung des amerikanischen Kongresses, also der gewählten Vertretung der amerikanischen Bürger, zum Recht verhilft.",999169,riedel,False,False,False,False
"Trump restores the democratic order from head to toe when he supports the majority opinion of the American Congress, the elected representation of the American citizens, in achieving justice.","Trump stellt die demokratische Ordnung wieder vom Kopf auf die Füße, wenn er der Mehrheitsmeinung des amerikanischen Kongresses, also der gewählten Vertretung der amerikanischen Bürger, zum Recht verhilft.",999169,grabsch,False,False,False,False
"Germany will never again misuse its soldiers. – I believe this is a statement that truly applies to the majority of this parliament, not just us Social Democrats.","Deutschland wird die Soldatinnen und Soldaten nie wieder missbrauchen. – Ich glaube, das ist ein Satz, der tatsächlich für die Mehrheit dieses Parlamentes gilt, nicht nur für uns Sozialdemokraten.",4319,schadt,False,False,False,False
"Germany will never again misuse its soldiers. – I believe this is a statement that truly applies to the majority of this parliament, not just us Social Democrats.","Deutschland wird die Soldatinnen und Soldaten nie wieder missbrauchen. – Ich glaube, das ist ein Satz, der tatsächlich für die Mehrheit dieses Parlamentes gilt, nicht nur für uns Sozialdemokraten.",4319,grabsch,False,False,False,False
"Germany will never again misuse its soldiers. – I believe this is a statement that truly applies to the majority of this parliament, not just us Social Democrats.","Deutschland wird die Soldatinnen und Soldaten nie wieder missbrauchen. – Ich glaube, das ist ein Satz, der tatsächlich für die Mehrheit dieses Parlamentes gilt, nicht nur für uns Sozialdemokraten.",4319,coudry,False,False,False,False
"Germany will never again misuse its soldiers. – I believe this is a statement that truly applies to the majority of this parliament, not just us Social Democrats.","Deutschland wird die Soldatinnen und Soldaten nie wieder missbrauchen. – Ich glaube, das ist ein Satz, der tatsächlich für die Mehrheit dieses Parlamentes gilt, nicht nur für uns Sozialdemokraten.",4319,riedel,False,False,False,False
"Germany will never again misuse its soldiers. – I believe this is a statement that truly applies to the majority of this parliament, not just us Social Democrats.","Deutschland wird die Soldatinnen und Soldaten nie wieder missbrauchen. – Ich glaube, das ist ein Satz, der tatsächlich für die Mehrheit dieses Parlamentes gilt, nicht nur für uns Sozialdemokraten.",4319,richter,False,False,False,False
A free press must inform the citizens and must not solely manipulate.,Eine freie Presse muss den Bürger informieren und darf nicht ausschließlich manipulieren.,10486,schadt,False,False,False,False
A free press must inform the citizens and must not solely manipulate.,Eine freie Presse muss den Bürger informieren und darf nicht ausschließlich manipulieren.,10486,grabsch,False,False,False,False
A free press must inform the citizens and must not solely manipulate.,Eine freie Presse muss den Bürger informieren und darf nicht ausschließlich manipulieren.,10486,richter,True,False,False,True
A free press must inform the citizens and must not solely manipulate.,Eine freie Presse muss den Bürger informieren und darf nicht ausschließlich manipulieren.,10486,coudry,False,False,False,False
A free press must inform the citizens and must not solely manipulate.,Eine freie Presse muss den Bürger informieren und darf nicht ausschließlich manipulieren.,10486,riedel,False,False,False,False
This places them in the tradition of migrant self-defense against right-wing attacks in the 1990s.,Damit stehen sie auch in der Tradition des migrantischen Selbstschutzes gegen rechte Übergriffe in den 90er-Jahren.,104247,schadt,False,False,False,False
This places them in the tradition of migrant self-defense against right-wing attacks in the 1990s.,Damit stehen sie auch in der Tradition des migrantischen Selbstschutzes gegen rechte Übergriffe in den 90er-Jahren.,104247,grabsch,False,False,False,False
This places them in the tradition of migrant self-defense against right-wing attacks in the 1990s.,Damit stehen sie auch in der Tradition des migrantischen Selbstschutzes gegen rechte Übergriffe in den 90er-Jahren.,104247,riedel,False,False,False,False
This places them in the tradition of migrant self-defense against right-wing attacks in the 1990s.,Damit stehen sie auch in der Tradition des migrantischen Selbstschutzes gegen rechte Übergriffe in den 90er-Jahren.,104247,coudry,False,False,False,False
This places them in the tradition of migrant self-defense against right-wing attacks in the 1990s.,Damit stehen sie auch in der Tradition des migrantischen Selbstschutzes gegen rechte Übergriffe in den 90er-Jahren.,104247,richter,False,False,False,False
"However, at the same time, the federal government has fortunately strongly advocated for a global distribution mechanism, and it is right to equip this so-called ACT Accelerator of the WHO with substantial financial resources.","Aber gleichzeitig hat sich die Bundesregierung zum Glück stark für einen weltweiten Verteilmechanismus eingesetzt, und es ist richtig, diesen sogenannten ACT Accelerator der WHO mit umfangreichen Finanzmitteln auszustatten.",105493,schadt,False,False,False,False
"However, at the same time, the federal government has fortunately strongly advocated for a global distribution mechanism, and it is right to equip this so-called ACT Accelerator of the WHO with substantial financial resources.","Aber gleichzeitig hat sich die Bundesregierung zum Glück stark für einen weltweiten Verteilmechanismus eingesetzt, und es ist richtig, diesen sogenannten ACT Accelerator der WHO mit umfangreichen Finanzmitteln auszustatten.",105493,richter,False,False,False,False
"However, at the same time, the federal government has fortunately strongly advocated for a global distribution mechanism, and it is right to equip this so-called ACT Accelerator of the WHO with substantial financial resources.","Aber gleichzeitig hat sich die Bundesregierung zum Glück stark für einen weltweiten Verteilmechanismus eingesetzt, und es ist richtig, diesen sogenannten ACT Accelerator der WHO mit umfangreichen Finanzmitteln auszustatten.",105493,riedel,False,False,False,False
"However, at the same time, the federal government has fortunately strongly advocated for a global distribution mechanism, and it is right to equip this so-called ACT Accelerator of the WHO with substantial financial resources.","Aber gleichzeitig hat sich die Bundesregierung zum Glück stark für einen weltweiten Verteilmechanismus eingesetzt, und es ist richtig, diesen sogenannten ACT Accelerator der WHO mit umfangreichen Finanzmitteln auszustatten.",105493,coudry,False,False,False,False
"However, at the same time, the federal government has fortunately strongly advocated for a global distribution mechanism, and it is right to equip this so-called ACT Accelerator of the WHO with substantial financial resources.","Aber gleichzeitig hat sich die Bundesregierung zum Glück stark für einen weltweiten Verteilmechanismus eingesetzt, und es ist richtig, diesen sogenannten ACT Accelerator der WHO mit umfangreichen Finanzmitteln auszustatten.",105493,grabsch,False,False,False,False
Because if we lower the income tax for people—significantly lower it—then we have the opportunity to genuinely work honestly with pension contributions again.,"Denn wenn wir die Einkommensteuer für die Leute senken – deutlich senken –, dann haben wir die Möglichkeit, tatsächlich auch wieder ehrlich mit den Rentenbeiträgen zu arbeiten.",108807,schadt,False,False,False,False
Because if we lower the income tax for people—significantly lower it—then we have the opportunity to genuinely work honestly with pension contributions again.,"Denn wenn wir die Einkommensteuer für die Leute senken – deutlich senken –, dann haben wir die Möglichkeit, tatsächlich auch wieder ehrlich mit den Rentenbeiträgen zu arbeiten.",108807,riedel,False,False,False,False
Because if we lower the income tax for people—significantly lower it—then we have the opportunity to genuinely work honestly with pension contributions again.,"Denn wenn wir die Einkommensteuer für die Leute senken – deutlich senken –, dann haben wir die Möglichkeit, tatsächlich auch wieder ehrlich mit den Rentenbeiträgen zu arbeiten.",108807,coudry,False,False,False,False
Because if we lower the income tax for people—significantly lower it—then we have the opportunity to genuinely work honestly with pension contributions again.,"Denn wenn wir die Einkommensteuer für die Leute senken – deutlich senken –, dann haben wir die Möglichkeit, tatsächlich auch wieder ehrlich mit den Rentenbeiträgen zu arbeiten.",108807,richter,False,False,False,False
Because if we lower the income tax for people—significantly lower it—then we have the opportunity to genuinely work honestly with pension contributions again.,"Denn wenn wir die Einkommensteuer für die Leute senken – deutlich senken –, dann haben wir die Möglichkeit, tatsächlich auch wieder ehrlich mit den Rentenbeiträgen zu arbeiten.",108807,grabsch,False,False,False,False
You are discarding the fundamental principles of the German rule of law because you prefer to listen to the Orbans and Salvinis in Europe.,"Sie werfen die Grundprinzipien des deutschen Rechtsstaates über Bord, weil Sie lieber den Orbans und ­Salvinis in Europa zuhören.",1181541,coudry,False,False,False,False
You are discarding the fundamental principles of the German rule of law because you prefer to listen to the Orbans and Salvinis in Europe.,"Sie werfen die Grundprinzipien des deutschen Rechtsstaates über Bord, weil Sie lieber den Orbans und ­Salvinis in Europa zuhören.",1181541,riedel,True,False,False,True
You are discarding the fundamental principles of the German rule of law because you prefer to listen to the Orbans and Salvinis in Europe.,"Sie werfen die Grundprinzipien des deutschen Rechtsstaates über Bord, weil Sie lieber den Orbans und ­Salvinis in Europa zuhören.",1181541,schadt,False,False,False,False
You are discarding the fundamental principles of the German rule of law because you prefer to listen to the Orbans and Salvinis in Europe.,"Sie werfen die Grundprinzipien des deutschen Rechtsstaates über Bord, weil Sie lieber den Orbans und ­Salvinis in Europa zuhören.",1181541,grabsch,True,False,False,False
You are discarding the fundamental principles of the German rule of law because you prefer to listen to the Orbans and Salvinis in Europe.,"Sie werfen die Grundprinzipien des deutschen Rechtsstaates über Bord, weil Sie lieber den Orbans und ­Salvinis in Europa zuhören.",1181541,richter,True,False,False,False
"The employees in the administrations are doing a very good job, especially in light of the many asylum seekers in Germany, and are managing the tasks in the municipalities.",Die Beschäftigten in den Verwaltungen machen gerade angesichts der vielen Asylsuchenden in Deutschland einen sehr guten Job und bewältigen die Aufgaben in den Kommunen.,674038,riedel,False,False,False,False
"The employees in the administrations are doing a very good job, especially in light of the many asylum seekers in Germany, and are managing the tasks in the municipalities.",Die Beschäftigten in den Verwaltungen machen gerade angesichts der vielen Asylsuchenden in Deutschland einen sehr guten Job und bewältigen die Aufgaben in den Kommunen.,674038,grabsch,False,False,False,False
"The employees in the administrations are doing a very good job, especially in light of the many asylum seekers in Germany, and are managing the tasks in the municipalities.",Die Beschäftigten in den Verwaltungen machen gerade angesichts der vielen Asylsuchenden in Deutschland einen sehr guten Job und bewältigen die Aufgaben in den Kommunen.,674038,coudry,False,False,False,False
"The employees in the administrations are doing a very good job, especially in light of the many asylum seekers in Germany, and are managing the tasks in the municipalities.",Die Beschäftigten in den Verwaltungen machen gerade angesichts der vielen Asylsuchenden in Deutschland einen sehr guten Job und bewältigen die Aufgaben in den Kommunen.,674038,schadt,False,False,False,False
"The employees in the administrations are doing a very good job, especially in light of the many asylum seekers in Germany, and are managing the tasks in the municipalities.",Die Beschäftigten in den Verwaltungen machen gerade angesichts der vielen Asylsuchenden in Deutschland einen sehr guten Job und bewältigen die Aufgaben in den Kommunen.,674038,richter,False,False,False,False
"In our country, too, 480 billion euros were approved within a week for the rescue of the banks.",Auch bei uns wurden 480 Milliarden Euro binnen einer Woche für die Rettung der Banken beschlossen.,591053,riedel,True,False,True,False
"In our country, too, 480 billion euros were approved within a week for the rescue of the banks.",Auch bei uns wurden 480 Milliarden Euro binnen einer Woche für die Rettung der Banken beschlossen.,591053,richter,False,False,False,False
"In our country, too, 480 billion euros were approved within a week for the rescue of the banks.",Auch bei uns wurden 480 Milliarden Euro binnen einer Woche für die Rettung der Banken beschlossen.,591053,grabsch,False,False,False,False
"In our country, too, 480 billion euros were approved within a week for the rescue of the banks.",Auch bei uns wurden 480 Milliarden Euro binnen einer Woche für die Rettung der Banken beschlossen.,591053,schadt,False,False,False,False
"In our country, too, 480 billion euros were approved within a week for the rescue of the banks.",Auch bei uns wurden 480 Milliarden Euro binnen einer Woche für die Rettung der Banken beschlossen.,591053,coudry,False,False,False,False
To lump everything together is the ideology of the left.,"Alles über einen Kamm zu scheren, das ist die Ideologie der Linken.",1076055,riedel,True,False,False,False
To lump everything together is the ideology of the left.,"Alles über einen Kamm zu scheren, das ist die Ideologie der Linken.",1076055,richter,False,False,False,False
To lump everything together is the ideology of the left.,"Alles über einen Kamm zu scheren, das ist die Ideologie der Linken.",1076055,grabsch,False,False,False,False
To lump everything together is the ideology of the left.,"Alles über einen Kamm zu scheren, das ist die Ideologie der Linken.",1076055,schadt,False,False,False,False
To lump everything together is the ideology of the left.,"Alles über einen Kamm zu scheren, das ist die Ideologie der Linken.",1076055,coudry,True,False,False,True
"I cannot address all aspects of this collection of anti-refugee atrocities in such a short amount of time—because that's exactly what it is, in the truest sense of the word.",Ich kann in der Kürze der Zeit nicht auf alle Aspekte dieses Sammelsuriums flüchtlingsfeindlicher Schweinereien - darum handelt es sich im wahrsten Sinne des Wortes - eingehen .,880867,riedel,True,False,False,False
"I cannot address all aspects of this collection of anti-refugee atrocities in such a short amount of time—because that's exactly what it is, in the truest sense of the word.",Ich kann in der Kürze der Zeit nicht auf alle Aspekte dieses Sammelsuriums flüchtlingsfeindlicher Schweinereien - darum handelt es sich im wahrsten Sinne des Wortes - eingehen .,880867,richter,False,False,False,False
"I cannot address all aspects of this collection of anti-refugee atrocities in such a short amount of time—because that's exactly what it is, in the truest sense of the word.",Ich kann in der Kürze der Zeit nicht auf alle Aspekte dieses Sammelsuriums flüchtlingsfeindlicher Schweinereien - darum handelt es sich im wahrsten Sinne des Wortes - eingehen .,880867,grabsch,False,False,False,False
"I cannot address all aspects of this collection of anti-refugee atrocities in such a short amount of time—because that's exactly what it is, in the truest sense of the word.",Ich kann in der Kürze der Zeit nicht auf alle Aspekte dieses Sammelsuriums flüchtlingsfeindlicher Schweinereien - darum handelt es sich im wahrsten Sinne des Wortes - eingehen .,880867,schadt,False,False,False,False
"I cannot address all aspects of this collection of anti-refugee atrocities in such a short amount of time—because that's exactly what it is, in the truest sense of the word.",Ich kann in der Kürze der Zeit nicht auf alle Aspekte dieses Sammelsuriums flüchtlingsfeindlicher Schweinereien - darum handelt es sich im wahrsten Sinne des Wortes - eingehen .,880867,coudry,False,False,False,False
"With your redistribution premium of a ridiculous 2,000 euros, you are protecting the large companies in Germany.",Dazu schützen Sie mit Ihrer Umverteilungsprämie von lächerlichen 2 000 Euro die Großbetriebe Deutschlands.,1210054,grabsch,False,False,False,False
"With your redistribution premium of a ridiculous 2,000 euros, you are protecting the large companies in Germany.",Dazu schützen Sie mit Ihrer Umverteilungsprämie von lächerlichen 2 000 Euro die Großbetriebe Deutschlands.,1210054,coudry,True,False,True,False
"With your redistribution premium of a ridiculous 2,000 euros, you are protecting the large companies in Germany.",Dazu schützen Sie mit Ihrer Umverteilungsprämie von lächerlichen 2 000 Euro die Großbetriebe Deutschlands.,1210054,schadt,False,False,False,False
"With your redistribution premium of a ridiculous 2,000 euros, you are protecting the large companies in Germany.",Dazu schützen Sie mit Ihrer Umverteilungsprämie von lächerlichen 2 000 Euro die Großbetriebe Deutschlands.,1210054,riedel,True,False,True,False
"With your redistribution premium of a ridiculous 2,000 euros, you are protecting the large companies in Germany.",Dazu schützen Sie mit Ihrer Umverteilungsprämie von lächerlichen 2 000 Euro die Großbetriebe Deutschlands.,1210054,richter,True,False,True,False
"Unlike the corporations and their corrupted works council leaders, the medium-sized businesses have a vital self-interest in ensuring that their companies, and thus their jobs, remain in Germany.","Anders als die Konzerne und Ihre korrumpierten Betriebsratschefs haben die Mittelständler ein überlebenswichtiges Selbstinteresse, dass ihre Unternehmen und damit ihre Arbeitsplätze in Deutschland erhalten bleiben.",949441,grabsch,False,False,False,False
"Unlike the corporations and their corrupted works council leaders, the medium-sized businesses have a vital self-interest in ensuring that their companies, and thus their jobs, remain in Germany.","Anders als die Konzerne und Ihre korrumpierten Betriebsratschefs haben die Mittelständler ein überlebenswichtiges Selbstinteresse, dass ihre Unternehmen und damit ihre Arbeitsplätze in Deutschland erhalten bleiben.",949441,coudry,True,False,True,False
"Unlike the corporations and their corrupted works council leaders, the medium-sized businesses have a vital self-interest in ensuring that their companies, and thus their jobs, remain in Germany.","Anders als die Konzerne und Ihre korrumpierten Betriebsratschefs haben die Mittelständler ein überlebenswichtiges Selbstinteresse, dass ihre Unternehmen und damit ihre Arbeitsplätze in Deutschland erhalten bleiben.",949441,schadt,False,False,False,False
"Unlike the corporations and their corrupted works council leaders, the medium-sized businesses have a vital self-interest in ensuring that their companies, and thus their jobs, remain in Germany.","Anders als die Konzerne und Ihre korrumpierten Betriebsratschefs haben die Mittelständler ein überlebenswichtiges Selbstinteresse, dass ihre Unternehmen und damit ihre Arbeitsplätze in Deutschland erhalten bleiben.",949441,richter,False,True,False,False
"Unlike the corporations and their corrupted works council leaders, the medium-sized businesses have a vital self-interest in ensuring that their companies, and thus their jobs, remain in Germany.","Anders als die Konzerne und Ihre korrumpierten Betriebsratschefs haben die Mittelständler ein überlebenswichtiges Selbstinteresse, dass ihre Unternehmen und damit ihre Arbeitsplätze in Deutschland erhalten bleiben.",949441,riedel,True,False,True,False
We simply cannot allow people to be driven into homelessness or housing insecurity and end up on the streets.,"Wir dürfen einfach nicht zulassen, dass Menschen in Obdachlosigkeit oder Wohnungslosigkeit getrieben werden und auf der Straße landen.",1111169,grabsch,False,False,False,False
We simply cannot allow people to be driven into homelessness or housing insecurity and end up on the streets.,"Wir dürfen einfach nicht zulassen, dass Menschen in Obdachlosigkeit oder Wohnungslosigkeit getrieben werden und auf der Straße landen.",1111169,riedel,False,True,True,False
We simply cannot allow people to be driven into homelessness or housing insecurity and end up on the streets.,"Wir dürfen einfach nicht zulassen, dass Menschen in Obdachlosigkeit oder Wohnungslosigkeit getrieben werden und auf der Straße landen.",1111169,coudry,False,False,False,False
We simply cannot allow people to be driven into homelessness or housing insecurity and end up on the streets.,"Wir dürfen einfach nicht zulassen, dass Menschen in Obdachlosigkeit oder Wohnungslosigkeit getrieben werden und auf der Straße landen.",1111169,schadt,False,False,False,False
We simply cannot allow people to be driven into homelessness or housing insecurity and end up on the streets.,"Wir dürfen einfach nicht zulassen, dass Menschen in Obdachlosigkeit oder Wohnungslosigkeit getrieben werden und auf der Straße landen.",1111169,richter,False,True,True,False
Full speed ahead!,Alle Kraft voran!,91562,schadt,False,False,False,False
Full speed ahead!,Alle Kraft voran!,91562,richter,False,False,False,False
Full speed ahead!,Alle Kraft voran!,91562,riedel,False,False,False,False
Full speed ahead!,Alle Kraft voran!,91562,grabsch,False,False,False,False
Full speed ahead!,Alle Kraft voran!,91562,coudry,False,False,False,False
They want to keep the regional airports dependent on taxpayers' money beyond 2024.,Sie wollen die Regionalflughäfen über 2024 hinaus weiter am Tropf der Steuerzahlerinnen und Steuerzahler hängen lassen.,183080,schadt,False,False,False,False
They want to keep the regional airports dependent on taxpayers' money beyond 2024.,Sie wollen die Regionalflughäfen über 2024 hinaus weiter am Tropf der Steuerzahlerinnen und Steuerzahler hängen lassen.,183080,coudry,False,False,False,False
They want to keep the regional airports dependent on taxpayers' money beyond 2024.,Sie wollen die Regionalflughäfen über 2024 hinaus weiter am Tropf der Steuerzahlerinnen und Steuerzahler hängen lassen.,183080,riedel,False,False,False,False
They want to keep the regional airports dependent on taxpayers' money beyond 2024.,Sie wollen die Regionalflughäfen über 2024 hinaus weiter am Tropf der Steuerzahlerinnen und Steuerzahler hängen lassen.,183080,grabsch,False,False,False,False
They want to keep the regional airports dependent on taxpayers' money beyond 2024.,Sie wollen die Regionalflughäfen über 2024 hinaus weiter am Tropf der Steuerzahlerinnen und Steuerzahler hängen lassen.,183080,richter,True,False,False,False
The agreement is often mocked as a cars-for-agricultural-products deal.,Das Abkommen wird oft als Autos-gegen-Agrarprodukte-Deal verhöhnt.,35207,schadt,False,False,False,False
The agreement is often mocked as a cars-for-agricultural-products deal.,Das Abkommen wird oft als Autos-gegen-Agrarprodukte-Deal verhöhnt.,35207,grabsch,False,False,False,False
The agreement is often mocked as a cars-for-agricultural-products deal.,Das Abkommen wird oft als Autos-gegen-Agrarprodukte-Deal verhöhnt.,35207,richter,False,False,False,False
The agreement is often mocked as a cars-for-agricultural-products deal.,Das Abkommen wird oft als Autos-gegen-Agrarprodukte-Deal verhöhnt.,35207,riedel,False,False,False,False
The agreement is often mocked as a cars-for-agricultural-products deal.,Das Abkommen wird oft als Autos-gegen-Agrarprodukte-Deal verhöhnt.,35207,coudry,False,False,False,False
"They convened the so-called Borchert Commission, which is the Competence Network for Livestock Farming.","Sie haben die sogenannte Borchert-Kommission, also das Kompetenznetzwerk Nutztierhaltung, einberufen.",51918,schadt,False,False,False,False
"They convened the so-called Borchert Commission, which is the Competence Network for Livestock Farming.","Sie haben die sogenannte Borchert-Kommission, also das Kompetenznetzwerk Nutztierhaltung, einberufen.",51918,richter,False,False,False,False
"They convened the so-called Borchert Commission, which is the Competence Network for Livestock Farming.","Sie haben die sogenannte Borchert-Kommission, also das Kompetenznetzwerk Nutztierhaltung, einberufen.",51918,grabsch,False,False,False,False
"They convened the so-called Borchert Commission, which is the Competence Network for Livestock Farming.","Sie haben die sogenannte Borchert-Kommission, also das Kompetenznetzwerk Nutztierhaltung, einberufen.",51918,riedel,False,False,False,False
"They convened the so-called Borchert Commission, which is the Competence Network for Livestock Farming.","Sie haben die sogenannte Borchert-Kommission, also das Kompetenznetzwerk Nutztierhaltung, einberufen.",51918,coudry,False,False,False,False
Citizens and businesses know best themselves how they want to use the new financial leeway.,"Bürger und Unternehmen wissen ja selbst am besten, wofür sie die neuen finanziellen Spielräume nutzen wollen.",103991,schadt,False,False,False,False
Citizens and businesses know best themselves how they want to use the new financial leeway.,"Bürger und Unternehmen wissen ja selbst am besten, wofür sie die neuen finanziellen Spielräume nutzen wollen.",103991,grabsch,False,False,False,False
Citizens and businesses know best themselves how they want to use the new financial leeway.,"Bürger und Unternehmen wissen ja selbst am besten, wofür sie die neuen finanziellen Spielräume nutzen wollen.",103991,riedel,False,False,False,False
Citizens and businesses know best themselves how they want to use the new financial leeway.,"Bürger und Unternehmen wissen ja selbst am besten, wofür sie die neuen finanziellen Spielräume nutzen wollen.",103991,coudry,False,False,False,False
Citizens and businesses know best themselves how they want to use the new financial leeway.,"Bürger und Unternehmen wissen ja selbst am besten, wofür sie die neuen finanziellen Spielräume nutzen wollen.",103991,richter,False,True,False,False
"In 2002, 2006, and 2013—in Parliament and also in coalition negotiations with our friends on the side of the Union—we were unable to achieve the necessary majority for direct democracy.","2002, 2006 und 2013 – im Parlament und auch in Koalitionsverhandlungen mit unseren Freunden aufseiten der Union – ist es uns nicht gelungen, eine notwendige Mehrheit für direkte Demokratie zu erzielen.",237299,schadt,False,False,False,False
"In 2002, 2006, and 2013—in Parliament and also in coalition negotiations with our friends on the side of the Union—we were unable to achieve the necessary majority for direct democracy.","2002, 2006 und 2013 – im Parlament und auch in Koalitionsverhandlungen mit unseren Freunden aufseiten der Union – ist es uns nicht gelungen, eine notwendige Mehrheit für direkte Demokratie zu erzielen.",237299,grabsch,False,False,False,False
"In 2002, 2006, and 2013—in Parliament and also in coalition negotiations with our friends on the side of the Union—we were unable to achieve the necessary majority for direct democracy.","2002, 2006 und 2013 – im Parlament und auch in Koalitionsverhandlungen mit unseren Freunden aufseiten der Union – ist es uns nicht gelungen, eine notwendige Mehrheit für direkte Demokratie zu erzielen.",237299,coudry,False,False,False,False
"In 2002, 2006, and 2013—in Parliament and also in coalition negotiations with our friends on the side of the Union—we were unable to achieve the necessary majority for direct democracy.","2002, 2006 und 2013 – im Parlament und auch in Koalitionsverhandlungen mit unseren Freunden aufseiten der Union – ist es uns nicht gelungen, eine notwendige Mehrheit für direkte Demokratie zu erzielen.",237299,riedel,False,False,False,False
"In 2002, 2006, and 2013—in Parliament and also in coalition negotiations with our friends on the side of the Union—we were unable to achieve the necessary majority for direct democracy.","2002, 2006 und 2013 – im Parlament und auch in Koalitionsverhandlungen mit unseren Freunden aufseiten der Union – ist es uns nicht gelungen, eine notwendige Mehrheit für direkte Demokratie zu erzielen.",237299,richter,False,False,False,False
"In the year 2018, there were 8,000 so-called redispatch measures in the first three quarters alone.",Im Jahre 2018 gab es alleine in den ersten drei Quartalen 8 000 sogenannte Redispatch-Maßnahmen.,1192848,schadt,False,False,False,False
"In the year 2018, there were 8,000 so-called redispatch measures in the first three quarters alone.",Im Jahre 2018 gab es alleine in den ersten drei Quartalen 8 000 sogenannte Redispatch-Maßnahmen.,1192848,grabsch,False,False,False,False
"In the year 2018, there were 8,000 so-called redispatch measures in the first three quarters alone.",Im Jahre 2018 gab es alleine in den ersten drei Quartalen 8 000 sogenannte Redispatch-Maßnahmen.,1192848,riedel,False,False,False,False
"In the year 2018, there were 8,000 so-called redispatch measures in the first three quarters alone.",Im Jahre 2018 gab es alleine in den ersten drei Quartalen 8 000 sogenannte Redispatch-Maßnahmen.,1192848,coudry,False,False,False,False
"In the year 2018, there were 8,000 so-called redispatch measures in the first three quarters alone.",Im Jahre 2018 gab es alleine in den ersten drei Quartalen 8 000 sogenannte Redispatch-Maßnahmen.,1192848,richter,False,False,False,False
"In what is known as a test of trust, the perpetrators eventually demand that investigators provide child pornography material online.",Per sogenanntem Vertrauensbeweis verlangen die Täter nämlich früher oder später von den Ermittlern online kinderpornografisches Material.,33082,schadt,False,False,False,False
"In what is known as a test of trust, the perpetrators eventually demand that investigators provide child pornography material online.",Per sogenanntem Vertrauensbeweis verlangen die Täter nämlich früher oder später von den Ermittlern online kinderpornografisches Material.,33082,coudry,False,False,False,False
"In what is known as a test of trust, the perpetrators eventually demand that investigators provide child pornography material online.",Per sogenanntem Vertrauensbeweis verlangen die Täter nämlich früher oder später von den Ermittlern online kinderpornografisches Material.,33082,riedel,False,False,False,False
